result,player1,player2,player1_url,player2_url,weightclass,method,round,time,time_format,referee,details,player1_nickname,player2_nickname,event_date,event_location,event_url,p1_rd1_KD,p1_rd2_KD,p1_rd3_KD,p1_rd4_KD,p1_rd5_KD,p1_rd1_Sig_str,p1_rd2_Sig_str,p1_rd3_Sig_str,p1_rd4_Sig_str,p1_rd5_Sig_str,p1_rd1_Total_str,p1_rd2_Total_str,p1_rd3_Total_str,p1_rd4_Total_str,p1_rd5_Total_str,p1_rd1_Td,p1_rd2_Td,p1_rd3_Td,p1_rd4_Td,p1_rd5_Td,p1_rd1_Sub_att,p1_rd2_Sub_att,p1_rd3_Sub_att,p1_rd4_Sub_att,p1_rd5_Sub_att,p1_rd1_Rev,p1_rd2_Rev,p1_rd3_Rev,p1_rd4_Rev,p1_rd5_Rev,p1_rd1_Ctrl,p1_rd2_Ctrl,p1_rd3_Ctrl,p1_rd4_Ctrl,p1_rd5_Ctrl,p2_rd1_KD,p2_rd2_KD,p2_rd3_KD,p2_rd4_KD,p2_rd5_KD,p2_rd1_Sig_str,p2_rd2_Sig_str,p2_rd3_Sig_str,p2_rd4_Sig_str,p2_rd5_Sig_str,p2_rd1_Total_str,p2_rd2_Total_str,p2_rd3_Total_str,p2_rd4_Total_str,p2_rd5_Total_str,p2_rd1_Td,p2_rd2_Td,p2_rd3_Td,p2_rd4_Td,p2_rd5_Td,p2_rd1_Sub_att,p2_rd2_Sub_att,p2_rd3_Sub_att,p2_rd4_Sub_att,p2_rd5_Sub_att,p2_rd1_Rev,p2_rd2_Rev,p2_rd3_Rev,p2_rd4_Rev,p2_rd5_Rev,p2_rd1_Ctrl,p2_rd2_Ctrl,p2_rd3_Ctrl,p2_rd4_Ctrl,p2_rd5_Ctrl,p1_rd1_Head,p1_rd2_Head,p1_rd3_Head,p1_rd4_Head,p1_rd5_Head,p1_rd1_Body,p1_rd2_Body,p1_rd3_Body,p1_rd4_Body,p1_rd5_Body,p1_rd1_Leg,p1_rd2_Leg,p1_rd3_Leg,p1_rd4_Leg,p1_rd5_Leg,p1_rd1_Distance,p1_rd2_Distance,p1_rd3_Distance,p1_rd4_Distance,p1_rd5_Distance,p1_rd1_Clinch,p1_rd2_Clinch,p1_rd3_Clinch,p1_rd4_Clinch,p1_rd5_Clinch,p1_rd1_Ground,p1_rd2_Ground,p1_rd3_Ground,p1_rd4_Ground,p1_rd5_Ground,p2_rd1_Head,p2_rd2_Head,p2_rd3_Head,p2_rd4_Head,p2_rd5_Head,p2_rd1_Body,p2_rd2_Body,p2_rd3_Body,p2_rd4_Body,p2_rd5_Body,p2_rd1_Leg,p2_rd2_Leg,p2_rd3_Leg,p2_rd4_Leg,p2_rd5_Leg,p2_rd1_Distance,p2_rd2_Distance,p2_rd3_Distance,p2_rd4_Distance,p2_rd5_Distance,p2_rd1_Clinch,p2_rd2_Clinch,p2_rd3_Clinch,p2_rd4_Clinch,p2_rd5_Clinch,p2_rd1_Ground,p2_rd2_Ground,p2_rd3_Ground,p2_rd4_Ground,p2_rd5_Ground,division,result_norm,u1,u2,r1,r2,reach_diff,reach_gap,longer_is_p1,p1_won,longer_won,p1_norm,p2_norm,pair_key,market_prob,market_fav_is_p1,market_fav_longer,market_fav_won,fav_decimal,american_odds,profit_100
L,Punahele Soriano,Roman Kopylov,http://ufcstats.com/fighter-details/64facb6cc564262d,http://ufcstats.com/fighter-details/9d83f6da776ff7d6,Middleweight Bout,KO/TKO,2,3:19,3 Rnd (5-5-5),Kerry Hatley,Kick to Body At Distance,Puna,--,2023-01-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/2e2cdb6e9eb84bb9,0,0.0,,,,18 of 46,21 of 61,,,,18 of 46,21 of 61,,,,0 of 2,0 of 1,,,,0,0.0,,,,0,0.0,,,,0:01,0:05,,,,0,0.0,,,,35 of 62,47 of 66,,,,35 of 62,47 of 66,,,,1 of 1,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:10,0:00,,,,18 of 46,17 of 55,,,,0 of 0,4 of 6,,,,0 of 0,0 of 0,,,,17 of 45,16 of 53,,,,1 of 1,5 of 8,,,,0 of 0,0 of 0,,,,22 of 49,34 of 52,,,,4 of 4,10 of 11,,,,9 of 9,3 of 3,,,,34 of 61,42 of 59,,,,1 of 1,5 of 7,,,,0 of 0,0 of 0,,,,Middleweight,L,http://ufcstats.com/fighter-details/64facb6cc564262d,http://ufcstats.com/fighter-details/9d83f6da776ff7d6,72.0,75.0,-3.0,3.0,False,False,True,punahele soriano,roman kopylov,http://ufcstats.com/fighter-details/64facb6cc564262d|http://ufcstats.com/fighter-details/9d83f6da776ff7d6,0.5620437956204379,True,False,False,1.7142857142857144,-139.99999999999997,-100.0
L,Ovince Saint Preux,Philipe Lins,http://ufcstats.com/fighter-details/50db8711c70196cd,http://ufcstats.com/fighter-details/53c943c873cffe90,Light Heavyweight Bout,KO/TKO,1,0:49,3 Rnd (5-5-5),Mark Smith,Punch to Head At Distance,--,Monstro,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,,,,,1 of 3,,,,,1 of 3,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,18 of 44,,,,,18 of 44,,,,,0 of 0,,,,,0,,,,,0,,,,,0:02,,,,,0 of 1,,,,,0 of 0,,,,,1 of 2,,,,,1 of 3,,,,,0 of 0,,,,,0 of 0,,,,,17 of 43,,,,,1 of 1,,,,,0 of 0,,,,,13 of 38,,,,,4 of 5,,,,,1 of 1,,,,,Light Heavyweight,L,http://ufcstats.com/fighter-details/50db8711c70196cd,http://ufcstats.com/fighter-details/53c943c873cffe90,80.0,78.0,2.0,2.0,True,False,False,ovince saint preux,philipe lins,http://ufcstats.com/fighter-details/50db8711c70196cd|http://ufcstats.com/fighter-details/53c943c873cffe90,0.6547884187082404,False,False,True,1.4761904761904765,-209.99999999999986,47.61904761904765
W,AJ Fletcher,Themba Gorimbo,http://ufcstats.com/fighter-details/725b1abc9a39d873,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,Welterweight Bout,Submission,2,1:37,3 Rnd (5-5-5),Jacob Montalvo,Guillotine Choke From Bottom Guard,The Ghost,The Answer,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,,,,5 of 14,2 of 3,,,,20 of 31,3 of 4,,,,0 of 0,0 of 0,,,,0,1.0,,,,0,1.0,,,,3:02,0:19,,,,0,0.0,,,,5 of 7,1 of 3,,,,10 of 18,5 of 8,,,,1 of 1,1 of 1,,,,0,0.0,,,,0,1.0,,,,0:57,1:03,,,,5 of 11,1 of 2,,,,0 of 1,0 of 0,,,,0 of 2,1 of 1,,,,0 of 5,1 of 2,,,,0 of 0,1 of 1,,,,5 of 9,0 of 0,,,,1 of 3,1 of 3,,,,3 of 3,0 of 0,,,,1 of 1,0 of 0,,,,4 of 6,1 of 3,,,,1 of 1,0 of 0,,,,0 of 0,0 of 0,,,,Welterweight,W,http://ufcstats.com/fighter-details/725b1abc9a39d873,http://ufcstats.com/fighter-details/40f3cb27fc7305a1,67.0,77.0,-10.0,10.0,False,True,False,aj fletcher,themba gorimbo,http://ufcstats.com/fighter-details/40f3cb27fc7305a1|http://ufcstats.com/fighter-details/725b1abc9a39d873,0.7520661157024794,True,False,True,1.2857142857142856,-350.00000000000017,28.57142857142856
L,Lina Lansberg,Mayra Bueno Silva,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,http://ufcstats.com/fighter-details/cc8c623cca88f54f,Women's Bantamweight Bout,Submission,2,4:45,3 Rnd (5-5-5),Jacob Montalvo,Kneebar On Ground,Elbow Queen,Sheetara,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,,,,17 of 36,8 of 14,,,,27 of 52,13 of 20,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,1.0,,,,0:10,0:11,,,,0,0.0,,,,24 of 47,15 of 22,,,,31 of 55,27 of 35,,,,1 of 2,1 of 1,,,,0,1.0,,,,0,0.0,,,,1:16,3:53,,,,10 of 29,6 of 12,,,,5 of 5,2 of 2,,,,2 of 2,0 of 0,,,,12 of 31,6 of 12,,,,5 of 5,2 of 2,,,,0 of 0,0 of 0,,,,3 of 21,10 of 17,,,,14 of 17,3 of 3,,,,7 of 9,2 of 2,,,,16 of 36,5 of 11,,,,8 of 9,3 of 4,,,,0 of 2,7 of 7,,,,Women's Bantamweight,L,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,http://ufcstats.com/fighter-details/cc8c623cca88f54f,65.0,66.0,-1.0,1.0,False,False,True,lina lansberg,mayra bueno silva,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff|http://ufcstats.com/fighter-details/cc8c623cca88f54f,0.8027415580073554,False,True,True,1.2040816326530612,-490.0,20.408163265306122
W,Sean Strickland,Nassourdine Imavov,http://ufcstats.com/fighter-details/0d8011111be000b2,http://ufcstats.com/fighter-details/881bf86d4cba8578,Light Heavyweight Bout,Decision - Unanimous,5,5:00,5 Rnd (5-5-5-5-5),Mark Smith,Derek Cleary 46 - 49. Sal D'amato 46 - 49. Mike Bell 47 - 48.,--,--,2023-01-14,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/2e2cdb6e9eb84bb9,0,0.0,0.0,0.0,0.0,24 of 74,22 of 72,47 of 78,57 of 100,32 of 81,24 of 74,27 of 78,48 of 79,60 of 103,35 of 86,0 of 0,1 of 1,0 of 0,0 of 0,0 of 0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0:14,1:49,0:00,0:50,1:19,0,0.0,0.0,0.0,0.0,19 of 50,22 of 58,24 of 45,23 of 51,35 of 65,19 of 50,27 of 63,24 of 45,23 of 51,38 of 68,0 of 0,0 of 0,0 of 1,0 of 0,0 of 0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0:00,0:00,0:00,0:08,0:04,16 of 64,13 of 60,31 of 61,47 of 87,27 of 75,5 of 7,8 of 11,12 of 13,8 of 11,5 of 6,3 of 3,1 of 1,4 of 4,2 of 2,0 of 0,24 of 74,21 of 70,47 of 78,56 of 99,27 of 75,0 of 0,1 of 2,0 of 0,1 of 1,5 of 6,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,8 of 36,14 of 50,12 of 33,10 of 36,23 of 52,8 of 10,4 of 4,9 of 9,8 of 10,12 of 13,3 of 4,4 of 4,3 of 3,5 of 5,0 of 0,19 of 50,19 of 54,23 of 44,21 of 49,22 of 51,0 of 0,3 of 4,1 of 1,2 of 2,13 of 14,0 of 0,0 of 0,0 of 0,0 of 0,0 of 0,Light Heavyweight,W,http://ufcstats.com/fighter-details/0d8011111be000b2,http://ufcstats.com/fighter-details/881bf86d4cba8578,76.0,75.0,1.0,1.0,True,True,True,sean strickland,nassourdine imavov,http://ufcstats.com/fighter-details/0d8011111be000b2|http://ufcstats.com/fighter-details/881bf86d4cba8578,0.552594002855783,False,False,False,1.7407407407407407,-135.0,-100.0
W,Clayton Carpenter,Juancamilo Ronderos,http://ufcstats.com/fighter-details/b62d5280966b2460,http://ufcstats.com/fighter-details/4a043165cf47cab2,Flyweight Bout,Submission,1,3:13,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,--,100,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,,,,,3 of 5,,,,,3 of 5,,,,,0 of 0,,,,,3,,,,,1,,,,,1:19,,,,,0,,,,,1 of 7,,,,,46 of 56,,,,,1 of 1,,,,,0,,,,,0,,,,,1:22,,,,,2 of 4,,,,,1 of 1,,,,,0 of 0,,,,,3 of 5,,,,,0 of 0,,,,,0 of 0,,,,,0 of 6,,,,,0 of 0,,,,,1 of 1,,,,,1 of 4,,,,,0 of 0,,,,,0 of 3,,,,,Flyweight,W,http://ufcstats.com/fighter-details/b62d5280966b2460,http://ufcstats.com/fighter-details/4a043165cf47cab2,66.0,64.0,2.0,2.0,True,True,True,clayton carpenter,juancamilo ronderos,http://ufcstats.com/fighter-details/4a043165cf47cab2|http://ufcstats.com/fighter-details/b62d5280966b2460,0.7355163727959698,True,True,True,1.3125,-320.0,31.25
L,William Knight,Marcin Prachnio,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,http://ufcstats.com/fighter-details/6370c1c1e12723d5,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Mike Bell 27 - 30. Adalaide Byrd 27 - 30. Sal D'amato 27 - 30.,Knightmare,--,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,0.0,,,3 of 10,1 of 10,4 of 13,,,3 of 10,1 of 10,4 of 13,,,0 of 0,0 of 1,0 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,0,0.0,0.0,,,26 of 48,29 of 49,24 of 47,,,26 of 48,29 of 49,24 of 47,,,0 of 0,0 of 0,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:00,0:00,,,0 of 3,0 of 5,0 of 5,,,2 of 3,0 of 3,0 of 2,,,1 of 4,1 of 2,4 of 6,,,3 of 10,1 of 10,4 of 13,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,1 of 10,5 of 12,3 of 14,,,3 of 11,2 of 8,2 of 6,,,22 of 27,22 of 29,19 of 27,,,26 of 48,29 of 49,24 of 47,,,0 of 0,0 of 0,0 of 0,,,0 of 0,0 of 0,0 of 0,,,Light Heavyweight,L,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95,http://ufcstats.com/fighter-details/6370c1c1e12723d5,73.0,74.0,-1.0,1.0,False,False,True,william knight,marcin prachnio,http://ufcstats.com/fighter-details/5da33b8fbfa5ee95|http://ufcstats.com/fighter-details/6370c1c1e12723d5,0.5427435387673957,True,False,False,1.7692307692307692,-130.0,-100.0
L,Jordan Wright,Zac Pauga,http://ufcstats.com/fighter-details/c878270af633eb11,http://ufcstats.com/fighter-details/56f7d7ee06be4aab,Light Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mark Smith,Derek Cleary 27 - 30. Sal D'amato 27 - 30. Eric Colon 28 - 29.,The Beverly Hills Ninja,The Ripper,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,0.0,,,5 of 7,7 of 19,17 of 52,,,55 of 64,105 of 122,39 of 75,,,0 of 0,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:10,0:03,,,0,0.0,0.0,,,22 of 26,15 of 22,22 of 37,,,43 of 47,20 of 30,22 of 37,,,0 of 1,0 of 3,0 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,4:32,3:27,0:41,,,1 of 3,5 of 16,9 of 36,,,4 of 4,2 of 3,7 of 14,,,0 of 0,0 of 0,1 of 2,,,1 of 3,3 of 13,14 of 49,,,4 of 4,4 of 6,3 of 3,,,0 of 0,0 of 0,0 of 0,,,8 of 11,10 of 16,13 of 27,,,11 of 12,3 of 4,7 of 8,,,3 of 3,2 of 2,2 of 2,,,1 of 2,3 of 8,17 of 32,,,21 of 24,12 of 14,5 of 5,,,0 of 0,0 of 0,0 of 0,,,Light Heavyweight,L,http://ufcstats.com/fighter-details/c878270af633eb11,http://ufcstats.com/fighter-details/56f7d7ee06be4aab,77.0,76.0,1.0,1.0,True,False,False,jordan wright,zac pauga,http://ufcstats.com/fighter-details/56f7d7ee06be4aab|http://ufcstats.com/fighter-details/c878270af633eb11,0.7204034684126703,False,False,True,1.3389830508474576,-295.0,33.89830508474576
L,Jim Miller,Alexander Hernandez,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/262a7d06203657e6,Lightweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Herb Dean,Derek Cleary 28 - 29. Eric Colon 27 - 30. Rick Winter 27 - 30.,A-10,The Great Ape,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,0.0,,,24 of 70,16 of 50,27 of 65,,,24 of 70,17 of 51,27 of 65,,,0 of 0,0 of 1,0 of 0,,,0,0.0,1.0,,,0,0.0,0.0,,,0:00,0:01,0:39,,,0,0.0,0.0,,,32 of 66,34 of 74,42 of 94,,,32 of 66,34 of 74,45 of 98,,,0 of 0,0 of 0,0 of 1,,,0,0.0,0.0,,,0,0.0,1.0,,,0:00,0:00,0:23,,,12 of 53,9 of 39,11 of 45,,,8 of 10,3 of 7,5 of 8,,,4 of 7,4 of 4,11 of 12,,,24 of 70,16 of 50,24 of 62,,,0 of 0,0 of 0,3 of 3,,,0 of 0,0 of 0,0 of 0,,,14 of 43,21 of 55,27 of 71,,,12 of 15,12 of 16,15 of 19,,,6 of 8,1 of 3,0 of 4,,,31 of 65,34 of 74,33 of 84,,,1 of 1,0 of 0,2 of 2,,,0 of 0,0 of 0,7 of 8,,,Lightweight,L,http://ufcstats.com/fighter-details/d1941565abf50b16,http://ufcstats.com/fighter-details/262a7d06203657e6,71.0,72.0,-1.0,1.0,False,False,True,jim miller,alexander hernandez,http://ufcstats.com/fighter-details/262a7d06203657e6|http://ufcstats.com/fighter-details/d1941565abf50b16,0.6547884187082404,False,True,True,1.4761904761904765,-209.99999999999986,47.61904761904765
W,Jamall Emmers,Khusein Askhabov,http://ufcstats.com/fighter-details/e00a3dee329a51f7,http://ufcstats.com/fighter-details/5c10da56d712ac9c,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary 27 - 30. Eric Colon 27 - 30. Tony Weeks 27 - 30.,Pretty Boy,Nohcho,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,0.0,,,24 of 55,27 of 65,11 of 24,,,24 of 57,34 of 73,21 of 40,,,0 of 1,0 of 1,1 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:01,1:19,3:25,,,0,0.0,0.0,,,14 of 49,13 of 54,3 of 11,,,17 of 53,18 of 60,5 of 14,,,0 of 1,0 of 3,0 of 2,,,0,0.0,0.0,,,0,0.0,2.0,,,0:28,0:00,0:30,,,5 of 20,14 of 43,8 of 19,,,5 of 8,11 of 15,2 of 3,,,14 of 27,2 of 7,1 of 2,,,23 of 54,19 of 56,2 of 9,,,1 of 1,7 of 8,2 of 3,,,0 of 0,1 of 1,7 of 12,,,6 of 34,8 of 47,1 of 7,,,2 of 3,3 of 4,2 of 2,,,6 of 12,2 of 3,0 of 2,,,12 of 45,12 of 51,1 of 8,,,2 of 4,1 of 3,2 of 3,,,0 of 0,0 of 0,0 of 0,,,Featherweight,W,http://ufcstats.com/fighter-details/e00a3dee329a51f7,http://ufcstats.com/fighter-details/5c10da56d712ac9c,74.0,69.0,5.0,5.0,True,True,True,jamall emmers,khusein askhabov,http://ufcstats.com/fighter-details/5c10da56d712ac9c|http://ufcstats.com/fighter-details/e00a3dee329a51f7,0.6211096075778079,False,False,False,1.5555555555555556,-180.0,-100.0
W,Nazim Sadykhov,Evan Elder,http://ufcstats.com/fighter-details/ff62013d2fce6d13,http://ufcstats.com/fighter-details/d9a56ecb6e94f02e,Lightweight Bout,TKO - Doctor's Stoppage,3,0:38,3 Rnd (5-5-5),Mark Smith,,Black Wolf,The Phenom,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,0.0,,,28 of 74,29 of 45,7 of 13,,,28 of 74,36 of 54,7 of 13,,,0 of 0,1 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:19,0:00,,,1,0.0,0.0,,,35 of 78,32 of 53,3 of 11,,,36 of 79,45 of 68,3 of 11,,,0 of 2,1 of 3,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,1:33,0:00,,,15 of 58,20 of 36,3 of 9,,,8 of 9,7 of 7,4 of 4,,,5 of 7,2 of 2,0 of 0,,,26 of 68,23 of 39,5 of 11,,,2 of 6,6 of 6,2 of 2,,,0 of 0,0 of 0,0 of 0,,,16 of 55,8 of 25,1 of 7,,,15 of 19,20 of 24,1 of 3,,,4 of 4,4 of 4,1 of 1,,,34 of 75,24 of 44,2 of 10,,,1 of 3,8 of 9,1 of 1,,,0 of 0,0 of 0,0 of 0,,,Lightweight,W,http://ufcstats.com/fighter-details/ff62013d2fce6d13,http://ufcstats.com/fighter-details/d9a56ecb6e94f02e,69.0,72.0,-3.0,3.0,False,True,False,nazim sadykhov,evan elder,http://ufcstats.com/fighter-details/d9a56ecb6e94f02e|http://ufcstats.com/fighter-details/ff62013d2fce6d13,0.6888888888888889,True,False,True,1.4,-250.00000000000006,39.99999999999999
L,Jessica Andrade,Erin Blanchfield,http://ufcstats.com/fighter-details/6a1901c62ab3870f,http://ufcstats.com/fighter-details/669970f7feba8ecd,Women's Flyweight Bout,Submission,2,1:37,5 Rnd (5-5-5-5-5),Herb Dean,Rear Naked Choke,Bate Estaca,Cold Blooded,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,,,,40 of 106,13 of 37,,,,43 of 110,13 of 37,,,,0 of 1,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:00,,,,0,0.0,,,,44 of 100,7 of 20,,,,46 of 104,7 of 20,,,,0 of 2,1 of 1,,,,0,1.0,,,,0,0.0,,,,0:39,0:24,,,,22 of 80,6 of 27,,,,4 of 12,1 of 4,,,,14 of 14,6 of 6,,,,37 of 100,13 of 37,,,,3 of 6,0 of 0,,,,0 of 0,0 of 0,,,,32 of 86,6 of 19,,,,2 of 4,0 of 0,,,,10 of 10,1 of 1,,,,43 of 97,7 of 20,,,,1 of 3,0 of 0,,,,0 of 0,0 of 0,,,,Women's Flyweight,L,http://ufcstats.com/fighter-details/6a1901c62ab3870f,http://ufcstats.com/fighter-details/669970f7feba8ecd,62.0,66.0,-4.0,4.0,False,False,True,jessica andrade,erin blanchfield,http://ufcstats.com/fighter-details/669970f7feba8ecd|http://ufcstats.com/fighter-details/6a1901c62ab3870f,0.5217391304347827,True,False,False,1.8333333333333333,-120.00000000000001,-100.0
L,Saimon Oliveira,Daniel Marcos,http://ufcstats.com/fighter-details/72ea1984c52019b5,http://ufcstats.com/fighter-details/850266b3dc4e506e,Bantamweight Bout,KO/TKO,2,2:18,3 Rnd (5-5-5),Fernando Portella,Knees to Body At Distance,--,Soncora,2023-01-21,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/5717efc6f271cd52,0,0.0,,,,13 of 40,10 of 30,,,,15 of 43,10 of 30,,,,0 of 4,0 of 1,,,,0,0.0,,,,0,0.0,,,,2:05,0:10,,,,0,1.0,,,,27 of 40,26 of 38,,,,31 of 44,28 of 40,,,,0 of 1,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:42,0:18,,,,4 of 27,3 of 20,,,,3 of 5,0 of 2,,,,6 of 8,7 of 8,,,,10 of 35,10 of 28,,,,3 of 5,0 of 2,,,,0 of 0,0 of 0,,,,16 of 28,15 of 24,,,,10 of 11,10 of 12,,,,1 of 1,1 of 2,,,,17 of 30,19 of 28,,,,10 of 10,6 of 9,,,,0 of 0,1 of 1,,,,Bantamweight,L,http://ufcstats.com/fighter-details/72ea1984c52019b5,http://ufcstats.com/fighter-details/850266b3dc4e506e,72.0,69.0,3.0,3.0,True,False,False,saimon oliveira,daniel marcos,http://ufcstats.com/fighter-details/72ea1984c52019b5|http://ufcstats.com/fighter-details/850266b3dc4e506e,0.5620437956204379,True,True,False,1.7142857142857144,-139.99999999999997,-100.0
L,Josh Parisian,Jamal Pogues,http://ufcstats.com/fighter-details/b5da8f7d05e85a55,http://ufcstats.com/fighter-details/f41b9f5efc7162d6,Heavyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Jacob Montalvo,Junichiro Kamijo 27 - 30. Tony Weeks 27 - 30. Mike Bell 28 - 29.,--,--,2023-02-18,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/f21a3d68fb9df387,0,0.0,0.0,,,12 of 28,13 of 39,12 of 46,,,15 of 32,17 of 49,19 of 56,,,0 of 0,0 of 0,1 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:29,0:43,,,0,0.0,0.0,,,7 of 18,8 of 14,18 of 28,,,13 of 25,17 of 24,19 of 30,,,2 of 2,2 of 5,1 of 4,,,0,0.0,0.0,,,0,0.0,0.0,,,2:54,1:20,1:35,,,7 of 20,6 of 26,6 of 39,,,3 of 6,5 of 10,6 of 7,,,2 of 2,2 of 3,0 of 0,,,11 of 27,12 of 37,12 of 46,,,1 of 1,1 of 2,0 of 0,,,0 of 0,0 of 0,0 of 0,,,6 of 17,8 of 14,15 of 25,,,0 of 0,0 of 0,3 of 3,,,1 of 1,0 of 0,0 of 0,,,3 of 14,4 of 10,13 of 23,,,0 of 0,4 of 4,5 of 5,,,4 of 4,0 of 0,0 of 0,,,Heavyweight,L,http://ufcstats.com/fighter-details/b5da8f7d05e85a55,http://ufcstats.com/fighter-details/f41b9f5efc7162d6,79.0,77.0,2.0,2.0,True,False,False,josh parisian,jamal pogues,http://ufcstats.com/fighter-details/b5da8f7d05e85a55|http://ufcstats.com/fighter-details/f41b9f5efc7162d6,0.7204034684126703,False,False,True,1.3389830508474576,-295.0,33.89830508474576
L,Warlley Alves,Nicolas Dalby,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,Welterweight Bout,Decision - Split,3,5:00,3 Rnd (5-5-5),Herb Dean,Fabio Alves 28 - 29. Derek Cleary 29 - 28. Sal D'amato 28 - 29.,--,Danish Dynamite,2023-01-21,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/5717efc6f271cd52,0,0.0,0.0,,,18 of 35,18 of 37,30 of 72,,,25 of 42,20 of 39,30 of 72,,,0 of 0,1 of 2,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,0:34,1:19,0:16,,,0,0.0,0.0,,,35 of 74,31 of 73,53 of 101,,,51 of 91,52 of 95,64 of 112,,,0 of 0,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,1:39,0:53,1:30,,,7 of 22,11 of 29,27 of 66,,,4 of 5,1 of 2,2 of 5,,,7 of 8,6 of 6,1 of 1,,,16 of 32,17 of 36,29 of 70,,,2 of 3,1 of 1,1 of 2,,,0 of 0,0 of 0,0 of 0,,,19 of 51,22 of 62,34 of 82,,,13 of 17,5 of 7,17 of 17,,,3 of 6,4 of 4,2 of 2,,,20 of 58,25 of 67,41 of 87,,,15 of 16,5 of 5,12 of 14,,,0 of 0,1 of 1,0 of 0,,,Welterweight,L,http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8,72.0,74.0,-2.0,2.0,False,False,True,warlley alves,nicolas dalby,http://ufcstats.com/fighter-details/9d19d9e4aa2662e8|http://ufcstats.com/fighter-details/d317a5e2b3f88c5f,0.5427435387673957,True,False,False,1.7692307692307692,-130.0,-100.0
