method_id,season,n,wins,win_rate,roi,units,active_seasons,positive_seasons,negative_seasons,max_negative_streak,roi_se
NFL-U365,2025,6,4,0.6666666666666666,0.62,3.7199999999999998,1,1,0,0,0.5209734478198802
NFL-U366,2006,6,5,0.8333333333333334,1.0516666666666667,6.3100000000000005,1,1,0,0,0.415190050191208
NFL-U366,2007,7,4,0.5714285714285714,0.3971428571428572,2.7800000000000002,1,1,0,0,0.49446803683937174
NFL-U366,2008,4,2,0.5,0.27,1.08,1,1,0,0,0.7332348418708247
NFL-U366,2009,6,3,0.5,0.2883333333333334,1.7300000000000004,1,1,0,0,0.5799679109897182
NFL-U366,2010,7,5,0.7142857142857143,0.7642857142857142,5.35,1,1,0,0,0.4580333588540569
NFL-U366,2011,4,1,0.25,-0.41,-1.64,1,0,1,1,0.5900000000000001
NFL-U366,2012,6,6,1.0,1.4666666666666668,8.8,1,1,0,0,0.10867893591267404
NFL-U366,2013,5,1,0.2,-0.538,-2.69,1,0,1,1,0.46199999999999997
NFL-U366,2014,3,2,0.6666666666666666,0.5733333333333334,1.72,1,1,0,0,0.7887824654350385
NFL-U366,2015,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U366,2016,11,8,0.7272727272727273,0.8554545454545455,9.41,1,1,0,0,0.36723874730297884
NFL-U366,2017,2,0,0.0,-1.0,-2.0,0,0,0,0,0.0
NFL-U366,2018,5,1,0.2,-0.4779999999999999,-2.3899999999999997,1,0,1,1,0.522
NFL-U366,2019,6,3,0.5,0.15333333333333335,0.9200000000000002,1,1,0,0,0.5183285101597678
NFL-U366,2020,4,2,0.5,0.0675,0.27,1,1,0,0,0.6164870233832987
NFL-U366,2021,5,4,0.8,0.808,4.04,1,1,0,0,0.45883984133900146
NFL-U366,2022,8,6,0.75,0.90625,7.25,1,1,0,0,0.42101466508221025
NFL-U366,2023,8,1,0.125,-0.72,-5.76,1,0,1,1,0.27999999999999997
NFL-U366,2024,6,3,0.5,0.09666666666666668,0.5800000000000001,1,1,0,0,0.4910238735992828
NFL-U366,2025,4,2,0.5,0.275,1.1,1,1,0,0,0.7431632839872181
NFL-U367,2006,21,14,0.6666666666666666,0.6433333333333332,13.509999999999998,1,1,0,0,0.26379495404153924
NFL-U367,2007,9,6,0.6666666666666666,0.5911111111111111,5.32,1,1,0,0,0.3994768956065629
NFL-U367,2008,15,7,0.4666666666666667,0.13999999999999999,2.0999999999999996,1,1,0,0,0.3269556544854363
NFL-U367,2009,11,7,0.6363636363636364,0.6109090909090908,6.719999999999999,1,1,0,0,0.388529756776526
NFL-U367,2010,18,11,0.6111111111111112,0.48277777777777775,8.69,1,1,0,0,0.2918599421868378
NFL-U367,2011,16,9,0.5625,0.27937500000000004,4.470000000000001,1,1,0,0,0.293624574286622
NFL-U367,2012,13,7,0.5384615384615384,0.2646153846153846,3.4399999999999995,1,1,0,0,0.34165625134459376
NFL-U367,2013,15,3,0.2,-0.516,-7.74,1,0,1,1,0.25957437689968005
NFL-U367,2014,15,7,0.4666666666666667,0.0793333333333333,1.1899999999999995,1,1,0,0,0.31082297314535906
NFL-U367,2015,9,4,0.4444444444444444,-0.025555555555555578,-0.2300000000000002,1,0,1,1,0.3863472499330935
