match_id,date,season,outcome,odds,market_prob,profit,method_id
MLS:20180804:CFMONTRÉAL:DCUNITED:5633,2018-08-04 00:00:00+00:00,2018,AWAY,3.4,0.28569857227709705,-1.0,MLS-A03
MLS:20180804:COLORADORAPI:LAGALAXY:5634,2018-08-04 00:00:00+00:00,2018,AWAY,2.82,0.34423629467877254,-1.0,MLS-A05
MLS:20180815:DCUNITED:PORTLANDTIMB:5655,2018-08-15 00:00:00+00:00,2018,AWAY,3.39,0.28643115426378657,-1.0,MLS-A05
MLS:20180819:DCUNITED:NEWENGLANDRE:5666,2018-08-19 00:00:00+00:00,2018,HOME,1.96,0.49494692258202866,0.96,MLS-R01V2
MLS:20180825:SANJOSEEARTH:VANCOUVERWHI:5675,2018-08-25 00:00:00+00:00,2018,HOME,2.27,0.4280003251383685,-1.0,MLS-R01V2
MLS:20180826:PORTLANDTIMB:SEATTLESOUND:5679,2018-08-26 00:00:00+00:00,2018,AWAY,3.4,0.2854399054443377,2.4,MLS-A05
MLS:20180901:FCDALLAS:HOUSTONDYNAM:5686,2018-09-01 00:00:00+00:00,2018,HOME,1.83,0.5312571896597738,0.8300000000000001,MLS-A02
MLS:20180901:TORONTOFC:LOSANGELESFC:5691,2018-09-01 00:00:00+00:00,2018,HOME,1.68,0.5791110535182066,-1.0,MLS-A02
MLS:20180915:PHILADELPHIA:CFMONTRÉAL:5703,2018-09-15 00:00:00+00:00,2018,AWAY,4.65,0.20670700725206703,3.6500000000000004,MLS-A06
MLS:20180915:VANCOUVERWHI:SEATTLESOUND:5707,2018-09-15 00:00:00+00:00,2018,AWAY,3.0,0.3205694496690103,2.0,MLS-A05
MLS:20180923:VANCOUVERWHI:FCDALLAS:5723,2018-09-23 00:00:00+00:00,2018,HOME,1.96,0.49226245849432,-1.0,MLS-R01V2
MLS:20180929:TORONTOFC:NEWENGLANDRE:5733,2018-09-29 00:00:00+00:00,2018,HOME,1.64,0.5876671220057867,0.6399999999999999,MLS-A02
MLS:20181013:DCUNITED:FCDALLAS:5748,2018-10-13 00:00:00+00:00,2018,HOME,2.23,0.43452541104751236,1.23,MLS-R01V2
MLS:20181013:DCUNITED:FCDALLAS:5748,2018-10-13 00:00:00+00:00,2018,HOME,2.23,0.43452541104751236,1.23,MLS-R02V2
MLS:20181021:FCDALLAS:SPORTINGKANS:5758,2018-10-21 00:00:00+00:00,2018,AWAY,3.1,0.3130032357588983,2.1,MLS-A05
MLS:20181028:SPORTINGKANS:LOSANGELESFC:5774,2018-10-28 00:00:00+00:00,2018,AWAY,3.82,0.25335846810199425,-1.0,MLS-R03
MLS:20181028:VANCOUVERWHI:PORTLANDTIMB:5776,2018-10-28 00:00:00+00:00,2018,HOME,1.89,0.5108245454278414,0.8899999999999999,MLS-A02
MLS:20190302:VANCOUVERWHI:MINNESOTAUNI:5803,2019-03-02 00:00:00+00:00,2019,AWAY,3.37,0.28748458330886234,2.37,MLS-A05
MLS:20190303:LOSANGELESFC:SPORTINGKANS:5805,2019-03-03 00:00:00+00:00,2019,AWAY,3.34,0.2901259237191458,-1.0,MLS-A05
MLS:20190316:ORLANDOCITYS:CFMONTRÉAL:5823,2019-03-16 00:00:00+00:00,2019,AWAY,3.16,0.3065716124274259,2.16,MLS-A05
MLS:20190317:NEWYORKCITYF:LOSANGELESFC:5827,2019-03-17 00:00:00+00:00,2019,AWAY,3.4,0.2845934379457917,-1.0,MLS-A05
MLS:20190323:PHILADELPHIA:COLUMBUSCREW:5832,2019-03-23 00:00:00+00:00,2019,AWAY,3.13,0.3093392175572519,-1.0,MLS-A05
MLS:20190331:ORLANDOCITYS:DCUNITED:5845,2019-03-31 00:00:00+00:00,2019,AWAY,2.82,0.3437190825963124,1.8199999999999998,MLS-A05
MLS:20190406:DCUNITED:LOSANGELESFC:5848,2019-04-06 00:00:00+00:00,2019,AWAY,2.92,0.33225543254511836,1.92,MLS-A05
MLS:20190413:CFMONTRÉAL:COLUMBUSCREW:5859,2019-04-13 00:00:00+00:00,2019,AWAY,3.25,0.29815668376442034,-1.0,MLS-A05
MLS:20190413:COLORADORAPI:DCUNITED:5860,2019-04-13 00:00:00+00:00,2019,HOME,2.28,0.4252414748396994,-1.0,MLS-R02V2
MLS:20190413:MINNESOTAUNI:NEWYORKCITYF:5865,2019-04-13 00:00:00+00:00,2019,AWAY,4.15,0.2325823674957677,-1.0,MLS-A06
MLS:20190413:REALSALTLAKE:ORLANDOCITYS:5867,2019-04-13 00:00:00+00:00,2019,AWAY,3.86,0.2506195253177138,-1.0,MLS-R03
MLS:20190421:DCUNITED:NEWYORKCITYF:5881,2019-04-21 00:00:00+00:00,2019,AWAY,3.21,0.30202682464139513,2.21,MLS-A03
MLS:20190427:HOUSTONDYNAM:COLUMBUSCREW:5890,2019-04-27 00:00:00+00:00,2019,HOME,1.77,0.5453657477751247,0.77,MLS-A02
MLS:20190427:TORONTOFC:PORTLANDTIMB:5894,2019-04-27 00:00:00+00:00,2019,HOME,1.69,0.5706995880163449,-1.0,MLS-A02
MLS:20190503:COLORADORAPI:VANCOUVERWHI:5901,2019-05-03 00:00:00+00:00,2019,AWAY,3.62,0.26750045748229895,2.62,MLS-A05
MLS:20190504:MINNESOTAUNI:SEATTLESOUND:5906,2019-05-04 00:00:00+00:00,2019,AWAY,3.25,0.2983874803786329,-1.0,MLS-A05
MLS:20190504:ORLANDOCITYS:TORONTOFC:5908,2019-05-04 00:00:00+00:00,2019,AWAY,3.4,0.2851919561243144,2.4,MLS-A05
MLS:20190504:ORLANDOCITYS:TORONTOFC:5908,2019-05-04 00:00:00+00:00,2019,AWAY,3.4,0.2851919561243144,2.4,MLS-A06
MLS:20190504:REALSALTLAKE:PORTLANDTIMB:5910,2019-05-04 00:00:00+00:00,2019,AWAY,2.97,0.3266717046636389,1.9700000000000002,MLS-A05
MLS:20190508:COLUMBUSCREW:LAGALAXY:5915,2019-05-08 00:00:00+00:00,2019,AWAY,3.57,0.2710168592497062,-1.0,MLS-A05
MLS:20190508:NEWYORKREDBU:CFMONTRÉAL:5916,2019-05-08 00:00:00+00:00,2019,AWAY,4.41,0.21904956149296348,3.41,MLS-A06
MLS:20190511:COLORADORAPI:REALSALTLAKE:5919,2019-05-11 00:00:00+00:00,2019,AWAY,3.19,0.30401027765164523,2.19,MLS-A05
MLS:20190511:LAGALAXY:NEWYORKCITYF:5923,2019-05-11 00:00:00+00:00,2019,AWAY,3.34,0.29033091666068483,2.34,MLS-A03
MLS:20190511:LAGALAXY:NEWYORKCITYF:5923,2019-05-11 00:00:00+00:00,2019,AWAY,3.34,0.29033091666068483,2.34,MLS-A05
MLS:20190511:SEATTLESOUND:HOUSTONDYNAM:5925,2019-05-11 00:00:00+00:00,2019,HOME,1.81,0.5339927663812482,0.81,MLS-A02
MLS:20190511:TORONTOFC:PHILADELPHIA:5926,2019-05-11 00:00:00+00:00,2019,AWAY,3.57,0.27085938895837053,2.57,MLS-A05
MLS:20190518:MINNESOTAUNI:COLUMBUSCREW:5936,2019-05-18 00:00:00+00:00,2019,AWAY,3.49,0.2777124497526982,-1.0,MLS-A06
MLS:20190525:CHICAGOFIREF:NEWYORKCITYF:5949,2019-05-25 00:00:00+00:00,2019,AWAY,3.13,0.30991392932165895,-1.0,MLS-A05
MLS:20190525:COLORADORAPI:COLUMBUSCREW:5950,2019-05-25 00:00:00+00:00,2019,HOME,2.28,0.425818739119437,1.2799999999999998,MLS-R01V2
MLS:20190525:COLORADORAPI:COLUMBUSCREW:5950,2019-05-25 00:00:00+00:00,2019,HOME,2.28,0.425818739119437,1.2799999999999998,MLS-R02V2
MLS:20190526:TORONTOFC:SANJOSEEARTH:5957,2019-05-26 00:00:00+00:00,2019,AWAY,3.94,0.2455720440402106,2.94,MLS-A06
MLS:20190601:DCUNITED:SANJOSEEARTH:5968,2019-06-01 00:00:00+00:00,2019,AWAY,3.85,0.25113352829125635,-1.0,MLS-A05
MLS:20190601:DCUNITED:SANJOSEEARTH:5968,2019-06-01 00:00:00+00:00,2019,AWAY,3.85,0.25113352829125635,-1.0,MLS-R03
MLS:20190605:CFMONTRÉAL:SEATTLESOUND:5975,2019-06-05 00:00:00+00:00,2019,HOME,2.09,0.4623212311391472,1.0899999999999999,MLS-R01V2
MLS:20190605:CFMONTRÉAL:SEATTLESOUND:5975,2019-06-05 00:00:00+00:00,2019,HOME,2.09,0.4623212311391472,1.0899999999999999,MLS-R02V2
MLS:20190608:COLORADORAPI:MINNESOTAUNI:5978,2019-06-08 00:00:00+00:00,2019,AWAY,3.3,0.29242197380471285,-1.0,MLS-A05
MLS:20190608:PHILADELPHIA:NEWYORKREDBU:5979,2019-06-08 00:00:00+00:00,2019,HOME,1.92,0.5044899656445848,0.9199999999999999,MLS-A02
MLS:20190608:SANJOSEEARTH:FCDALLAS:5980,2019-06-08 00:00:00+00:00,2019,AWAY,3.87,0.24993819693259012,-1.0,MLS-A06
MLS:20190626:CFMONTRÉAL:PORTLANDTIMB:5987,2019-06-26 00:00:00+00:00,2019,HOME,1.62,0.5950900265194399,0.6200000000000001,MLS-A02
MLS:20190626:DCUNITED:ORLANDOCITYS:5988,2019-06-26 00:00:00+00:00,2019,AWAY,3.66,0.2645054415064271,-1.0,MLS-R03
MLS:20190628:NEWYORKREDBU:CHICAGOFIREF:5994,2019-06-28 00:00:00+00:00,2019,AWAY,3.37,0.28628501649443194,-1.0,MLS-R03
MLS:20190629:COLUMBUSCREW:ORLANDOCITYS:5996,2019-06-29 00:00:00+00:00,2019,AWAY,3.32,0.2911254880510026,2.32,MLS-R03
MLS:20190629:DCUNITED:TORONTOFC:5997,2019-06-29 00:00:00+00:00,2019,AWAY,3.36,0.28763506435735914,-1.0,MLS-A05
MLS:20190703:MINNESOTAUNI:SANJOSEEARTH:6007,2019-07-03 00:00:00+00:00,2019,HOME,1.69,0.5704905784263227,0.69,MLS-A02
MLS:20190703:ORLANDOCITYS:PHILADELPHIA:6009,2019-07-03 00:00:00+00:00,2019,AWAY,3.37,0.28690311498671706,2.37,MLS-A05
MLS:20190704:COLORADORAPI:NEWENGLANDRE:6012,2019-07-04 00:00:00+00:00,2019,AWAY,3.39,0.2851935241771202,2.39,MLS-A03
MLS:20190704:LAGALAXY:TORONTOFC:6014,2019-07-04 00:00:00+00:00,2019,AWAY,3.38,0.28607617841310057,-1.0,MLS-A05
MLS:20190706:COLUMBUSCREW:SEATTLESOUND:6016,2019-07-06 00:00:00+00:00,2019,AWAY,3.26,0.2963825235171818,2.26,MLS-A05
MLS:20190706:SPORTINGKANS:CHICAGOFIREF:6020,2019-07-06 00:00:00+00:00,2019,AWAY,3.0,0.3220619861324013,-1.0,MLS-R03
MLS:20190712:DCUNITED:NEWENGLANDRE:6024,2019-07-12 00:00:00+00:00,2019,AWAY,2.94,0.3286759211032858,-1.0,MLS-R03
MLS:20190712:LAGALAXY:SANJOSEEARTH:6026,2019-07-12 00:00:00+00:00,2019,AWAY,3.03,0.3185689162062779,2.03,MLS-R03
MLS:20190713:ORLANDOCITYS:COLUMBUSCREW:6030,2019-07-13 00:00:00+00:00,2019,AWAY,3.15,0.3066481390034108,-1.0,MLS-A03
MLS:20190720:COLUMBUSCREW:CFMONTRÉAL:6044,2019-07-20 00:00:00+00:00,2019,AWAY,3.66,0.26395173453996984,-1.0,MLS-A05
MLS:20190727:CHICAGOFIREF:DCUNITED:6057,2019-07-27 00:00:00+00:00,2019,AWAY,4.56,0.21156197887715397,-1.0,MLS-A06
MLS:20190727:PORTLANDTIMB:LAGALAXY:6063,2019-07-27 00:00:00+00:00,2019,AWAY,4.39,0.21989751828726523,-1.0,MLS-A06
MLS:20190803:HOUSTONDYNAM:CHICAGOFIREF:6069,2019-08-03 00:00:00+00:00,2019,AWAY,3.06,0.3153978889810188,2.06,MLS-A05
MLS:20190803:HOUSTONDYNAM:CHICAGOFIREF:6069,2019-08-03 00:00:00+00:00,2019,AWAY,3.06,0.3153978889810188,2.06,MLS-R03
MLS:20190803:NEWYORKREDBU:TORONTOFC:6071,2019-08-03 00:00:00+00:00,2019,AWAY,3.08,0.3135223897119873,-1.0,MLS-R03
MLS:20190803:REALSALTLAKE:NEWYORKCITYF:6073,2019-08-03 00:00:00+00:00,2019,AWAY,3.08,0.3136840196996707,-1.0,MLS-A05
MLS:20190804:SEATTLESOUND:SPORTINGKANS:6077,2019-08-04 00:00:00+00:00,2019,AWAY,3.44,0.28087147969392073,2.44,MLS-R03
MLS:20190810:SEATTLESOUND:NEWENGLANDRE:6084,2019-08-10 00:00:00+00:00,2019,HOME,1.84,0.5250107032426862,-1.0,MLS-A02
MLS:20190814:LAGALAXY:FCDALLAS:6091,2019-08-14 00:00:00+00:00,2019,HOME,2.16,0.4468909254189974,1.1600000000000001,MLS-R01V2
MLS:20190814:LAGALAXY:FCDALLAS:6091,2019-08-14 00:00:00+00:00,2019,HOME,2.16,0.4468909254189974,1.1600000000000001,MLS-R02V2
MLS:20190817:LAGALAXY:SEATTLESOUND:6101,2019-08-17 00:00:00+00:00,2019,AWAY,3.36,0.2879544654465098,-1.0,MLS-A05
MLS:20190817:NEWYORKREDBU:NEWENGLANDRE:6103,2019-08-17 00:00:00+00:00,2019,HOME,1.88,0.5148661305429061,-1.0,MLS-A02
MLS:20190825:FCDALLAS:HOUSTONDYNAM:6121,2019-08-25 00:00:00+00:00,2019,AWAY,4.36,0.22127243557605533,-1.0,MLS-A06
MLS:20190831:NEWENGLANDRE:TORONTOFC:6127,2019-08-31 00:00:00+00:00,2019,AWAY,3.26,0.2958761854357683,-1.0,MLS-A05
MLS:20190831:PORTLANDTIMB:REALSALTLAKE:6130,2019-08-31 00:00:00+00:00,2019,HOME,1.64,0.5878290568915334,0.6399999999999999,MLS-A02
MLS:20190901:SEATTLESOUND:LAGALAXY:6135,2019-09-01 00:00:00+00:00,2019,HOME,1.78,0.541512181393243,0.78,MLS-A02
MLS:20190911:NEWYORKCITYF:TORONTOFC:6143,2019-09-11 00:00:00+00:00,2019,AWAY,2.97,0.32560868289821066,-1.0,MLS-A03
MLS:20190914:NEWYORKCITYF:SANJOSEEARTH:6148,2019-09-14 00:00:00+00:00,2019,AWAY,3.63,0.26620525315269483,-1.0,MLS-A05
MLS:20190915:LAGALAXY:SPORTINGKANS:6152,2019-09-15 00:00:00+00:00,2019,HOME,2.06,0.46930287416971883,1.06,MLS-R01V2
MLS:20190915:LAGALAXY:SPORTINGKANS:6152,2019-09-15 00:00:00+00:00,2019,HOME,2.06,0.46930287416971883,1.06,MLS-R02V2
MLS:20190921:HOUSTONDYNAM:ORLANDOCITYS:6162,2019-09-21 00:00:00+00:00,2019,AWAY,3.8,0.2544089799457005,-1.0,MLS-A05
MLS:20190925:MINNESOTAUNI:SPORTINGKANS:6173,2019-09-25 00:00:00+00:00,2019,AWAY,4.6,0.2095044748806222,-1.0,MLS-A06
MLS:20190925:REALSALTLAKE:LAGALAXY:6176,2019-09-25 00:00:00+00:00,2019,AWAY,3.83,0.25252314152420574,2.83,MLS-A05
MLS:20190929:COLORADORAPI:FCDALLAS:6180,2019-09-29 00:00:00+00:00,2019,HOME,2.17,0.44502493642761504,1.17,MLS-R01V2
MLS:20190929:COLORADORAPI:FCDALLAS:6180,2019-09-29 00:00:00+00:00,2019,HOME,2.17,0.44502493642761504,1.17,MLS-R02V2
MLS:20190929:SANJOSEEARTH:SEATTLESOUND:6188,2019-09-29 00:00:00+00:00,2019,AWAY,4.75,0.20288660926406568,3.75,MLS-A06
MLS:20191006:PORTLANDTIMB:SANJOSEEARTH:6198,2019-10-06 00:00:00+00:00,2019,HOME,2.37,0.4079350846313086,1.37,MLS-R02V2
MLS:20191006:TORONTOFC:COLUMBUSCREW:6200,2019-10-06 00:00:00+00:00,2019,HOME,1.61,0.598426310443693,0.6100000000000001,MLS-A02
MLS:20200229:SANJOSEEARTH:TORONTOFC:6221,2020-02-29 00:00:00+00:00,2020,AWAY,3.72,0.25876643442609104,-1.0,MLS-A05
MLS:20200301:COLUMBUSCREW:NEWYORKCITYF:6223,2020-03-01 00:00:00+00:00,2020,AWAY,3.1,0.3104629281144148,-1.0,MLS-A05
MLS:20200307:DCUNITED:INTERMIAMICF:6230,2020-03-07 00:00:00+00:00,2020,AWAY,3.06,0.31436623188628976,-1.0,MLS-A05
MLS:20200709:NEWYORKCITYF:PHILADELPHIA:6243,2020-07-09 00:00:00+00:00,2020,AWAY,3.33,0.2872488977338948,2.33,MLS-A05
MLS:20200714:NEWYORKCITYF:ORLANDOCITYS:6253,2020-07-14 00:00:00+00:00,2020,AWAY,2.85,0.3316757772531283,1.85,MLS-A05
MLS:20200716:COLUMBUSCREW:NEWYORKREDBU:6258,2020-07-16 00:00:00+00:00,2020,AWAY,3.03,0.31153929167075445,-1.0,MLS-A05
MLS:20200821:FCCINCINNATI:DCUNITED:6298,2020-08-21 00:00:00+00:00,2020,AWAY,2.77,0.3473174492657848,-1.0,MLS-A05
MLS:20200825:CHICAGOFIREF:FCCINCINNATI:6309,2020-08-25 00:00:00+00:00,2020,HOME,1.79,0.5350388384936089,0.79,MLS-A02
MLS:20200829:LAGALAXY:SANJOSEEARTH:6319,2020-08-29 00:00:00+00:00,2020,AWAY,3.15,0.30374132310217117,-1.0,MLS-A05
MLS:20200829:NEWYORKCITYF:CHICAGOFIREF:6321,2020-08-29 00:00:00+00:00,2020,AWAY,3.51,0.27258366635628806,-1.0,MLS-A05
MLS:20200830:NASHVILLESC:INTERMIAMICF:6324,2020-08-30 00:00:00+00:00,2020,AWAY,3.22,0.297293302109186,-1.0,MLS-A05
MLS:20200902:HOUSTONDYNAM:MINNESOTAUNI:6330,2020-09-02 00:00:00+00:00,2020,HOME,2.1,0.45840417254992355,1.1,MLS-R01V2
MLS:20200902:HOUSTONDYNAM:MINNESOTAUNI:6330,2020-09-02 00:00:00+00:00,2020,HOME,2.1,0.45840417254992355,1.1,MLS-R02V2
MLS:20200902:SPORTINGKANS:FCDALLAS:6337,2020-09-02 00:00:00+00:00,2020,AWAY,3.64,0.2640191665456657,-1.0,MLS-A03
MLS:20200902:SPORTINGKANS:FCDALLAS:6337,2020-09-02 00:00:00+00:00,2020,AWAY,3.64,0.2640191665456657,-1.0,MLS-A05
MLS:20200905:HOUSTONDYNAM:SPORTINGKANS:6338,2020-09-05 00:00:00+00:00,2020,AWAY,2.93,0.3284864986481488,-1.0,MLS-A05
MLS:20200906:NEWYORKREDBU:PHILADELPHIA:6348,2020-09-06 00:00:00+00:00,2020,AWAY,2.95,0.3258098026253659,1.9500000000000002,MLS-A05
MLS:20200906:SEATTLESOUND:PORTLANDTIMB:6349,2020-09-06 00:00:00+00:00,2020,AWAY,3.65,0.2642765965456232,2.65,MLS-A06
MLS:20200909:MINNESOTAUNI:FCDALLAS:6353,2020-09-09 00:00:00+00:00,2020,HOME,1.72,0.5602420878326375,0.72,MLS-A02
MLS:20200912:ORLANDOCITYS:INTERMIAMICF:6361,2020-09-12 00:00:00+00:00,2020,AWAY,3.43,0.2836969465075612,-1.0,MLS-A03
MLS:20200912:REALSALTLAKE:COLORADORAPI:6363,2020-09-12 00:00:00+00:00,2020,AWAY,3.23,0.30129459940870784,2.23,MLS-A05
MLS:20200912:REALSALTLAKE:COLORADORAPI:6363,2020-09-12 00:00:00+00:00,2020,AWAY,3.23,0.30129459940870784,2.23,MLS-R03
MLS:20200919:COLUMBUSCREW:NASHVILLESC:6373,2020-09-19 00:00:00+00:00,2020,AWAY,4.72,0.205522648826011,-1.0,MLS-A06
MLS:20200919:HOUSTONDYNAM:MINNESOTAUNI:6375,2020-09-19 00:00:00+00:00,2020,AWAY,3.51,0.27712171748340975,-1.0,MLS-A05
MLS:20200919:LAGALAXY:COLORADORAPI:6376,2020-09-19 00:00:00+00:00,2020,AWAY,3.37,0.2852559616730365,2.37,MLS-A03
MLS:20200919:LAGALAXY:COLORADORAPI:6376,2020-09-19 00:00:00+00:00,2020,AWAY,3.37,0.2852559616730365,2.37,MLS-A06
MLS:20200919:SANJOSEEARTH:PORTLANDTIMB:6381,2020-09-19 00:00:00+00:00,2020,AWAY,2.87,0.33907427341227125,1.87,MLS-A05
MLS:20200923:CHICAGOFIREF:HOUSTONDYNAM:6385,2020-09-23 00:00:00+00:00,2020,HOME,2.01,0.4832306639288159,1.0099999999999998,MLS-R01V2
MLS:20200923:CHICAGOFIREF:HOUSTONDYNAM:6385,2020-09-23 00:00:00+00:00,2020,HOME,2.01,0.4832306639288159,1.0099999999999998,MLS-R02V2
MLS:20200923:REALSALTLAKE:LAGALAXY:6395,2020-09-23 00:00:00+00:00,2020,HOME,2.24,0.43395229113342043,1.2400000000000002,MLS-R01V2
MLS:20200923:REALSALTLAKE:LAGALAXY:6395,2020-09-23 00:00:00+00:00,2020,HOME,2.24,0.43395229113342043,1.2400000000000002,MLS-R02V2
MLS:20200923:SPORTINGKANS:ORLANDOCITYS:6396,2020-09-23 00:00:00+00:00,2020,AWAY,4.1,0.23691605466378238,3.0999999999999996,MLS-A06
MLS:20200926:NASHVILLESC:HOUSTONDYNAM:6397,2020-09-26 00:00:00+00:00,2020,AWAY,3.41,0.2849936948297604,-1.0,MLS-A05
MLS:20200927:FCDALLAS:ORLANDOCITYS:6401,2020-09-27 00:00:00+00:00,2020,AWAY,2.97,0.32769684006618505,-1.0,MLS-A05
MLS:20200927:TORONTOFC:COLUMBUSCREW:6407,2020-09-27 00:00:00+00:00,2020,AWAY,2.86,0.3400391149578777,-1.0,MLS-A05
MLS:20201003:INTERMIAMICF:NEWYORKCITYF:6413,2020-10-03 00:00:00+00:00,2020,HOME,2.37,0.41069135333727896,-1.0,MLS-R02V2
MLS:20201003:TORONTOFC:PHILADELPHIA:6419,2020-10-03 00:00:00+00:00,2020,HOME,1.88,0.5170195247426168,0.8799999999999999,MLS-A02
MLS:20201007:LAGALAXY:PORTLANDTIMB:6425,2020-10-07 00:00:00+00:00,2020,AWAY,3.15,0.3086524948266513,2.15,MLS-A05
MLS:20201007:NEWYORKREDBU:INTERMIAMICF:6428,2020-10-07 00:00:00+00:00,2020,AWAY,3.05,0.3189211645962157,2.05,MLS-A05
MLS:20201007:NEWYORKREDBU:INTERMIAMICF:6428,2020-10-07 00:00:00+00:00,2020,AWAY,3.05,0.3189211645962157,2.05,MLS-R03
MLS:20201011:LOSANGELESFC:SEATTLESOUND:6438,2020-10-11 00:00:00+00:00,2020,AWAY,3.31,0.2936203637615715,-1.0,MLS-A05
MLS:20201011:NEWYORKCITYF:NEWENGLANDRE:6439,2020-10-11 00:00:00+00:00,2020,AWAY,4.55,0.21348084168829876,3.55,MLS-A06
MLS:20201011:SPORTINGKANS:NASHVILLESC:6442,2020-10-11 00:00:00+00:00,2020,HOME,1.71,0.5662179227918418,0.71,MLS-A02
MLS:20201014:FCDALLAS:SPORTINGKANS:6446,2020-10-14 00:00:00+00:00,2020,AWAY,3.3,0.2946445833601857,-1.0,MLS-A05
MLS:20201014:HOUSTONDYNAM:NASHVILLESC:6447,2020-10-14 00:00:00+00:00,2020,HOME,1.7,0.5707971935252196,-1.0,MLS-A02
MLS:20201014:LAGALAXY:SANJOSEEARTH:6449,2020-10-14 00:00:00+00:00,2020,HOME,1.7,0.570561918946636,-1.0,MLS-A02
MLS:20201014:TORONTOFC:NEWYORKREDBU:6452,2020-10-14 00:00:00+00:00,2020,AWAY,4.28,0.22693109634873684,-1.0,MLS-A06
MLS:20201018:MINNESOTAUNI:HOUSTONDYNAM:6459,2020-10-18 00:00:00+00:00,2020,AWAY,3.71,0.26187515543397166,-1.0,MLS-R03
MLS:20201028:MINNESOTAUNI:COLORADORAPI:6485,2020-10-28 00:00:00+00:00,2020,AWAY,3.21,0.302675024087125,-1.0,MLS-A05
MLS:20201031:FCDALLAS:HOUSTONDYNAM:6492,2020-10-31 00:00:00+00:00,2020,AWAY,3.68,0.264,-1.0,MLS-R03
MLS:20201031:NASHVILLESC:CHICAGOFIREF:6493,2020-10-31 00:00:00+00:00,2020,AWAY,3.29,0.2959309494451295,-1.0,MLS-A05
MLS:20201101:NEWYORKCITYF:NEWYORKREDBU:6500,2020-11-01 00:00:00+00:00,2020,HOME,1.71,0.5669780094834629,0.71,MLS-A02
MLS:20201104:ORLANDOCITYS:COLUMBUSCREW:6506,2020-11-04 00:00:00+00:00,2020,AWAY,3.76,0.2587007114834763,-1.0,MLS-A03
MLS:20201104:ORLANDOCITYS:COLUMBUSCREW:6506,2020-11-04 00:00:00+00:00,2020,AWAY,3.76,0.2587007114834763,-1.0,MLS-A05
MLS:20201108:DCUNITED:CFMONTRÉAL:6511,2020-11-08 00:00:00+00:00,2020,AWAY,3.23,0.30095125791816163,2.23,MLS-A05
MLS:20201108:MINNESOTAUNI:FCDALLAS:6515,2020-11-08 00:00:00+00:00,2020,AWAY,3.0,0.3242337592708426,-1.0,MLS-A05
MLS:20201108:NEWYORKREDBU:TORONTOFC:6516,2020-11-08 00:00:00+00:00,2020,HOME,2.28,0.426781348236116,1.2799999999999998,MLS-R01V2
MLS:20201108:ORLANDOCITYS:NASHVILLESC:6517,2020-11-08 00:00:00+00:00,2020,AWAY,3.77,0.2582064892103349,2.77,MLS-A03
MLS:20201108:ORLANDOCITYS:NASHVILLESC:6517,2020-11-08 00:00:00+00:00,2020,AWAY,3.77,0.2582064892103349,2.77,MLS-R03
MLS:20210417:NEWYORKREDBU:SPORTINGKANS:6547,2021-04-17 00:00:00+00:00,2021,AWAY,3.39,0.28666096391021406,2.39,MLS-A05
MLS:20210424:SANJOSEEARTH:FCDALLAS:6562,2021-04-24 00:00:00+00:00,2021,AWAY,3.34,0.29148411029325855,-1.0,MLS-A05
MLS:20210501:MINNESOTAUNI:AUSTINFC:6568,2021-05-01 00:00:00+00:00,2021,AWAY,3.87,0.25084374714950286,2.87,MLS-A05
MLS:20210508:ORLANDOCITYS:NEWYORKCITYF:6586,2021-05-08 00:00:00+00:00,2021,AWAY,3.5,0.2774187227282429,-1.0,MLS-A05
MLS:20210513:DCUNITED:CHICAGOFIREF:6597,2021-05-13 00:00:00+00:00,2021,AWAY,3.03,0.31810548682271494,-1.0,MLS-A05
MLS:20210516:FCCINCINNATI:INTERMIAMICF:6607,2021-05-16 00:00:00+00:00,2021,AWAY,2.93,0.3295744290383166,1.9300000000000002,MLS-A05
MLS:20210522:ORLANDOCITYS:TORONTOFC:6618,2021-05-22 00:00:00+00:00,2021,AWAY,3.36,0.2895800933125972,-1.0,MLS-A03
MLS:20210522:PORTLANDTIMB:LAGALAXY:6619,2021-05-22 00:00:00+00:00,2021,AWAY,3.7,0.2622619098539461,-1.0,MLS-R03
MLS:20210523:NASHVILLESC:AUSTINFC:6622,2021-05-23 00:00:00+00:00,2021,HOME,1.88,0.5176461901949203,0.8799999999999999,MLS-A02
MLS:20210529:LOSANGELESFC:NEWYORKCITYF:6631,2021-05-29 00:00:00+00:00,2021,HOME,1.71,0.5678776290630975,-1.0,MLS-A02
MLS:20210619:AUSTINFC:SANJOSEEARTH:6640,2021-06-19 00:00:00+00:00,2021,AWAY,3.73,0.26056577419517696,-1.0,MLS-R03
MLS:20210619:COLUMBUSCREW:CHICAGOFIREF:6641,2021-06-19 00:00:00+00:00,2021,HOME,1.73,0.5607289361665583,0.73,MLS-A02
MLS:20210619:LAGALAXY:SEATTLESOUND:6645,2021-06-19 00:00:00+00:00,2021,HOME,2.24,0.43407043407043405,-1.0,MLS-R02V2
MLS:20210623:CHICAGOFIREF:FCCINCINNATI:6653,2021-06-23 00:00:00+00:00,2021,AWAY,4.38,0.2219697809302154,3.38,MLS-A06
MLS:20210623:NASHVILLESC:TORONTOFC:6657,2021-06-23 00:00:00+00:00,2021,AWAY,3.75,0.2592055001115175,-1.0,MLS-A03
