result,player1,player2,player1_url,player2_url,weightclass,method,round,time,time_format,referee,details,player1_nickname,player2_nickname,event_date,event_location,event_url,p1_rd1_KD,p1_rd2_KD,p1_rd3_KD,p1_rd4_KD,p1_rd5_KD,p1_rd1_Sig_str,p1_rd2_Sig_str,p1_rd3_Sig_str,p1_rd4_Sig_str,p1_rd5_Sig_str,p1_rd1_Total_str,p1_rd2_Total_str,p1_rd3_Total_str,p1_rd4_Total_str,p1_rd5_Total_str,p1_rd1_Td,p1_rd2_Td,p1_rd3_Td,p1_rd4_Td,p1_rd5_Td,p1_rd1_Sub_att,p1_rd2_Sub_att,p1_rd3_Sub_att,p1_rd4_Sub_att,p1_rd5_Sub_att,p1_rd1_Rev,p1_rd2_Rev,p1_rd3_Rev,p1_rd4_Rev,p1_rd5_Rev,p1_rd1_Ctrl,p1_rd2_Ctrl,p1_rd3_Ctrl,p1_rd4_Ctrl,p1_rd5_Ctrl,p2_rd1_KD,p2_rd2_KD,p2_rd3_KD,p2_rd4_KD,p2_rd5_KD,p2_rd1_Sig_str,p2_rd2_Sig_str,p2_rd3_Sig_str,p2_rd4_Sig_str,p2_rd5_Sig_str,p2_rd1_Total_str,p2_rd2_Total_str,p2_rd3_Total_str,p2_rd4_Total_str,p2_rd5_Total_str,p2_rd1_Td,p2_rd2_Td,p2_rd3_Td,p2_rd4_Td,p2_rd5_Td,p2_rd1_Sub_att,p2_rd2_Sub_att,p2_rd3_Sub_att,p2_rd4_Sub_att,p2_rd5_Sub_att,p2_rd1_Rev,p2_rd2_Rev,p2_rd3_Rev,p2_rd4_Rev,p2_rd5_Rev,p2_rd1_Ctrl,p2_rd2_Ctrl,p2_rd3_Ctrl,p2_rd4_Ctrl,p2_rd5_Ctrl,p1_rd1_Head,p1_rd2_Head,p1_rd3_Head,p1_rd4_Head,p1_rd5_Head,p1_rd1_Body,p1_rd2_Body,p1_rd3_Body,p1_rd4_Body,p1_rd5_Body,p1_rd1_Leg,p1_rd2_Leg,p1_rd3_Leg,p1_rd4_Leg,p1_rd5_Leg,p1_rd1_Distance,p1_rd2_Distance,p1_rd3_Distance,p1_rd4_Distance,p1_rd5_Distance,p1_rd1_Clinch,p1_rd2_Clinch,p1_rd3_Clinch,p1_rd4_Clinch,p1_rd5_Clinch,p1_rd1_Ground,p1_rd2_Ground,p1_rd3_Ground,p1_rd4_Ground,p1_rd5_Ground,p2_rd1_Head,p2_rd2_Head,p2_rd3_Head,p2_rd4_Head,p2_rd5_Head,p2_rd1_Body,p2_rd2_Body,p2_rd3_Body,p2_rd4_Body,p2_rd5_Body,p2_rd1_Leg,p2_rd2_Leg,p2_rd3_Leg,p2_rd4_Leg,p2_rd5_Leg,p2_rd1_Distance,p2_rd2_Distance,p2_rd3_Distance,p2_rd4_Distance,p2_rd5_Distance,p2_rd1_Clinch,p2_rd2_Clinch,p2_rd3_Clinch,p2_rd4_Clinch,p2_rd5_Clinch,p2_rd1_Ground,p2_rd2_Ground,p2_rd3_Ground,p2_rd4_Ground,p2_rd5_Ground,result_norm,dob1,dob2,reach1,reach2,age1,age2,p1_won,pair_key,fav_prob,fav_is_p1,fav_won,fav_dec,fav_ml,age_adv,reach_adv,profit100
W,Lerone Murphy,Douglas Silva de Andrade,http://ufcstats.com/fighter-details/396fe87b84ac2e1c,http://ufcstats.com/fighter-details/3a314d9fa7c6825d,Featherweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Marc Goddard,Ben Cartlidge 28 - 29. David Lethaby 28 - 29. Paul Sutherland 27 - 30.,The Miracle,D Silva,2021-01-20,"Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/56116537d71a578c,0,0.0,0.0,,,16 of 37,14 of 33,18 of 45,,,16 of 37,19 of 38,25 of 56,,,0 of 0,0 of 1,1 of 3,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:20,1:31,,,0,0.0,0.0,,,11 of 38,11 of 27,17 of 43,,,12 of 39,15 of 31,24 of 51,,,0 of 1,1 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,0:06,1:05,0:10,,,8 of 27,8 of 25,13 of 40,,,3 of 5,2 of 3,3 of 3,,,5 of 5,4 of 5,2 of 2,,,15 of 36,11 of 30,11 of 31,,,1 of 1,3 of 3,2 of 4,,,0 of 0,0 of 0,5 of 10,,,2 of 23,4 of 18,10 of 33,,,1 of 2,4 of 5,6 of 7,,,8 of 13,3 of 4,1 of 3,,,11 of 37,10 of 26,12 of 38,,,0 of 1,1 of 1,5 of 5,,,0 of 0,0 of 0,0 of 0,,,W,1991-07-22,1985-06-22,73.0,68.0,29.500948000301168,35.58183946282264,True,http://ufcstats.com/fighter-details/396fe87b84ac2e1c|http://ufcstats.com/fighter-details/3a314d9fa7c6825d,0.7191400832177531,True,True,1.3278688524590163,-305.00000000000006,6.080891462521475,5.0,32.78688524590163
L,Junior Dos Santos,Ciryl Gane,http://ufcstats.com/fighter-details/63def5a5662a6917,http://ufcstats.com/fighter-details/787bb1f087ccff8a,Heavyweight Bout,KO/TKO,2,2:34,3 Rnd (5-5-5),Jerin Valel,Elbow to Head In Clinch,Cigano,Bon Gamin,2020-12-12,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/d0d43cb9b14f231c,0,0.0,,,,9 of 23,1 of 12,,,,9 of 23,2 of 13,,,,0 of 1,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:00,,,,0,1.0,,,,37 of 47,22 of 33,,,,37 of 47,24 of 35,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:12,0:13,,,,5 of 15,1 of 11,,,,3 of 7,0 of 0,,,,1 of 1,0 of 1,,,,9 of 23,1 of 12,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,7 of 16,6 of 12,,,,12 of 12,5 of 8,,,,18 of 19,11 of 13,,,,36 of 46,17 of 28,,,,1 of 1,3 of 3,,,,0 of 0,2 of 2,,,,L,1984-01-30,1990-04-12,77.0,81.0,36.868655756107245,30.670034292285262,False,http://ufcstats.com/fighter-details/63def5a5662a6917|http://ufcstats.com/fighter-details/787bb1f087ccff8a,0.7727272727272727,False,True,1.25,-400.0,6.198621463821983,4.0,25.0
W,Shavkat Rakhmonov,Michel Prazeres,http://ufcstats.com/fighter-details/01afe0916a40c7c5,http://ufcstats.com/fighter-details/e51fcd9cd84c0b93,Welterweight Bout,Submission,2,2:10,3 Rnd (5-5-5),Mike Beltran,Rear Naked Choke,Nomad,Tractor,2021-06-26,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a1d6b308781aa2f5,0,0.0,,,,10 of 17,11 of 18,,,,46 of 54,18 of 27,,,,1 of 1,0 of 0,,,,0,1.0,,,,0,0.0,,,,2:23,1:02,,,,0,0.0,,,,5 of 10,1 of 4,,,,31 of 36,1 of 4,,,,0 of 2,0 of 1,,,,0,0.0,,,,0,0.0,,,,0:54,0:04,,,,6 of 11,9 of 15,,,,4 of 5,2 of 3,,,,0 of 1,0 of 0,,,,4 of 9,6 of 11,,,,4 of 4,0 of 0,,,,2 of 4,5 of 7,,,,1 of 5,0 of 1,,,,0 of 1,0 of 1,,,,4 of 4,1 of 2,,,,5 of 10,1 of 4,,,,0 of 0,0 of 0,,,,0 of 0,0 of 0,,,,W,1994-10-23,1981-07-25,77.0,67.0,26.67542796908903,39.92142206889943,True,http://ufcstats.com/fighter-details/01afe0916a40c7c5|http://ufcstats.com/fighter-details/e51fcd9cd84c0b93,0.7161380760469599,True,True,1.3278688524590163,-305.00000000000006,13.245994099810403,10.0,32.78688524590163
W,JJ Aldrich,Vanessa Demopoulos,http://ufcstats.com/fighter-details/6fd953151d981979,http://ufcstats.com/fighter-details/2c483cf443f38ece,Women's Flyweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Chris Tognoni,Derek Cleary 27 - 30. Dave Hagen 27 - 30. Ron McCarthy 27 - 30.,--,Lil Monster,2021-08-28,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/0db9d2486d564a3c,0,0.0,0.0,,,17 of 28,38 of 54,38 of 52,,,25 of 38,41 of 57,55 of 70,,,1 of 1,0 of 0,0 of 1,,,0,0.0,0.0,,,0,0.0,0.0,,,3:18,0:00,1:01,,,0,0.0,0.0,,,17 of 30,30 of 79,23 of 53,,,28 of 43,31 of 80,28 of 62,,,0 of 1,0 of 1,0 of 3,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:58,0:55,,,14 of 25,29 of 43,32 of 46,,,2 of 2,9 of 11,6 of 6,,,1 of 1,0 of 0,0 of 0,,,7 of 11,34 of 49,23 of 33,,,0 of 0,4 of 5,2 of 2,,,10 of 17,0 of 0,13 of 17,,,9 of 21,19 of 62,13 of 39,,,5 of 6,9 of 14,8 of 12,,,3 of 3,2 of 3,2 of 2,,,12 of 25,26 of 73,15 of 40,,,3 of 3,4 of 6,8 of 13,,,2 of 2,0 of 0,0 of 0,,,W,1992-09-29,1988-09-22,67.0,59.0,28.91229799379864,32.93154548005777,True,http://ufcstats.com/fighter-details/2c483cf443f38ece|http://ufcstats.com/fighter-details/6fd953151d981979,0.7880184331797235,True,True,1.2105263157894737,-475.0,4.0192474862591325,8.0,21.052631578947366
L,Li Jingliang,Khamzat Chimaev,http://ufcstats.com/fighter-details/e64b96c07d7ce999,http://ufcstats.com/fighter-details/767755fd74662dbf,Welterweight Bout,Submission,1,3:16,3 Rnd (5-5-5),Jason Herzog,Rear Naked Choke,The Leech,Borz,2021-10-30,"Abu Dhabi, Abu Dhabi, United Arab Emirates",http://ufcstats.com/event-details/3974fa35c917af1d,0,,,,,0 of 1,,,,,0 of 1,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,0,,,,,25 of 25,,,,,58 of 62,,,,,1 of 2,,,,,3,,,,,0,,,,,3:01,,,,,0 of 1,,,,,0 of 0,,,,,0 of 0,,,,,0 of 1,,,,,0 of 0,,,,,0 of 0,,,,,25 of 25,,,,,0 of 0,,,,,0 of 0,,,,,1 of 1,,,,,0 of 0,,,,,24 of 24,,,,,L,1988-03-20,1994-05-01,71.0,75.0,33.61328432479791,27.49953797819257,False,http://ufcstats.com/fighter-details/767755fd74662dbf|http://ufcstats.com/fighter-details/e64b96c07d7ce999,0.7775930160049886,False,True,1.2298850574712643,-435.0000000000001,6.113746346605339,4.0,22.988505747126432
L,Shamil Abdurakhimov,Sergei Pavlovich,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4,http://ufcstats.com/fighter-details/f14cf73e51b29254,Heavyweight Bout,KO/TKO,1,4:03,3 Rnd (5-5-5),Daniel Movahedi,Punches to Head On Ground,Abrek,--,2022-03-19,"London, England, United Kingdom",http://ufcstats.com/event-details/1d00756835ca67c9,0,,,,,17 of 34,,,,,17 of 34,,,,,0 of 1,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,21 of 47,,,,,22 of 48,,,,,0 of 0,,,,,0,,,,,0,,,,,0:12,,,,,4 of 16,,,,,4 of 5,,,,,9 of 13,,,,,17 of 34,,,,,0 of 0,,,,,0 of 0,,,,,21 of 46,,,,,0 of 1,,,,,0 of 0,,,,,6 of 22,,,,,4 of 8,,,,,11 of 17,,,,,L,1981-09-02,1992-05-13,76.0,84.0,40.54292695948582,29.84866219018871,False,http://ufcstats.com/fighter-details/2f5cbecbbe18bac4|http://ufcstats.com/fighter-details/f14cf73e51b29254,0.7421203438395416,False,True,1.2857142857142856,-350.00000000000017,10.69426476929711,8.0,28.57142857142856
W,Tyson Pedro,Ike Villanueva,http://ufcstats.com/fighter-details/49e96ff8ab781589,http://ufcstats.com/fighter-details/f9d0cae37dabfafc,Light Heavyweight Bout,KO/TKO,1,4:55,3 Rnd (5-5-5),Mark Smith,Punches to Head On Ground,--,Hurricane,2022-04-23,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/236a37d96d476164,1,,,,,22 of 29,,,,,22 of 29,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,0,,,,,4 of 22,,,,,4 of 22,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,10 of 17,,,,,5 of 5,,,,,7 of 7,,,,,19 of 25,,,,,1 of 1,,,,,2 of 3,,,,,2 of 20,,,,,1 of 1,,,,,1 of 1,,,,,4 of 21,,,,,0 of 1,,,,,0 of 0,,,,,W,1991-09-17,1984-04-04,79.0,73.0,30.59884871010356,38.05143158312628,True,http://ufcstats.com/fighter-details/49e96ff8ab781589|http://ufcstats.com/fighter-details/f9d0cae37dabfafc,0.8259833134684148,True,True,1.1587301587301586,-630.0000000000005,7.45258287302272,6.0,15.873015873015861
L,Gilbert Burns,Khamzat Chimaev,http://ufcstats.com/fighter-details/23024fdfc966410a,http://ufcstats.com/fighter-details/767755fd74662dbf,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Mike Beltran,Troy Wincapaw 28 - 29. Chris Lee 28 - 29. Eric Colon 28 - 29.,Durinho,Borz,2022-04-09,"Jacksonville, Florida, USA",http://ufcstats.com/event-details/3a97fda0de6f1fa4,0,0.0,0.0,,,18 of 42,56 of 90,45 of 68,,,29 of 53,63 of 98,49 of 72,,,0 of 0,0 of 3,0 of 2,,,0,0.0,0.0,,,0,0.0,0.0,,,0:00,0:02,0:04,,,1,0.0,0.0,,,27 of 54,37 of 75,44 of 94,,,39 of 66,41 of 79,44 of 94,,,1 of 2,1 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,1:44,0:10,0:29,,,11 of 34,45 of 76,33 of 56,,,5 of 5,7 of 9,10 of 10,,,2 of 3,4 of 5,2 of 2,,,14 of 38,43 of 75,42 of 65,,,1 of 1,5 of 6,3 of 3,,,3 of 3,8 of 9,0 of 0,,,15 of 40,29 of 64,40 of 87,,,7 of 9,4 of 7,3 of 6,,,5 of 5,4 of 4,1 of 1,,,13 of 31,36 of 72,38 of 88,,,4 of 4,1 of 3,6 of 6,,,10 of 19,0 of 0,0 of 0,,,L,1986-07-20,1994-05-01,71.0,75.0,35.72147272017906,27.94034100631772,False,http://ufcstats.com/fighter-details/23024fdfc966410a|http://ufcstats.com/fighter-details/767755fd74662dbf,0.798845836768343,False,True,1.196078431372549,-510.00000000000006,7.781131713861338,4.0,19.6078431372549
W,Kevin Holland,Alex Oliveira,http://ufcstats.com/fighter-details/3a46b268013afede,http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,Welterweight Bout,KO/TKO,2,0:38,3 Rnd (5-5-5),Chris Tognoni,Elbows to Head From Half Guard,Trailblazer,Cowboy,2022-03-05,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/75e0d3cc2262b732,0,1.0,,,,31 of 50,19 of 26,,,,31 of 50,20 of 27,,,,0 of 0,0 of 0,,,,0,0.0,,,,0,0.0,,,,0:00,0:15,,,,0,0.0,,,,19 of 39,2 of 5,,,,19 of 39,2 of 5,,,,2 of 3,0 of 0,,,,1,0.0,,,,0,0.0,,,,0:22,0:00,,,,7 of 24,17 of 24,,,,3 of 5,0 of 0,,,,21 of 21,2 of 2,,,,30 of 48,4 of 4,,,,0 of 1,0 of 0,,,,1 of 1,15 of 22,,,,6 of 25,0 of 3,,,,6 of 7,1 of 1,,,,7 of 7,1 of 1,,,,18 of 38,2 of 5,,,,0 of 0,0 of 0,,,,1 of 1,0 of 0,,,,W,1992-11-05,1988-02-21,81.0,76.0,29.328459858860892,34.03492200387414,True,http://ufcstats.com/fighter-details/3a46b268013afede|http://ufcstats.com/fighter-details/57b10fca4f9c9a7a,0.7775930160049885,True,True,1.2298850574712643,-435.0000000000001,4.706462145013244,5.0,22.988505747126432
L,Ode Osbourne,Tyson Nam,http://ufcstats.com/fighter-details/6d68c1afe954f121,http://ufcstats.com/fighter-details/6e00cfffd54653c4,Flyweight Bout,KO/TKO,1,2:59,3 Rnd (5-5-5),Jason Herzog,Punch to Head At Distance,The Jamaican Sensation,--,2022-08-13,"San Diego, California, USA",http://ufcstats.com/event-details/a23e63184c65f5b8,0,,,,,15 of 41,,,,,15 of 41,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1,,,,,13 of 25,,,,,13 of 25,,,,,0 of 0,,,,,0,,,,,0,,,,,0:03,,,,,7 of 32,,,,,7 of 8,,,,,1 of 1,,,,,15 of 41,,,,,0 of 0,,,,,0 of 0,,,,,7 of 15,,,,,3 of 6,,,,,3 of 4,,,,,12 of 23,,,,,0 of 0,,,,,1 of 2,,,,,L,1992-01-09,1983-10-06,73.0,68.0,30.593372896089583,38.85363833617391,False,http://ufcstats.com/fighter-details/6d68c1afe954f121|http://ufcstats.com/fighter-details/6e00cfffd54653c4,0.7942689199118295,True,False,1.2173913043478262,-459.99999999999983,8.260265440084325,5.0,-100.0
W,Bryan Battle,Takashi Sato,http://ufcstats.com/fighter-details/f626118b6da0e020,http://ufcstats.com/fighter-details/8abac218746e04ca,Welterweight Bout,KO/TKO,1,0:44,3 Rnd (5-5-5),Mark Smith,Kick to Head At Distance,Pooh Bear,Ten,2022-08-06,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/8f6a18831a120817,1,,,,,7 of 10,,,,,7 of 10,,,,,0 of 0,,,,,0,,,,,0,,,,,0:02,,,,,0,,,,,2 of 8,,,,,2 of 8,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,4 of 6,,,,,2 of 3,,,,,1 of 1,,,,,6 of 8,,,,,0 of 0,,,,,1 of 2,,,,,0 of 5,,,,,2 of 2,,,,,0 of 1,,,,,2 of 8,,,,,0 of 0,,,,,0 of 0,,,,,W,1994-09-21,1990-06-09,77.0,73.0,27.874631238149995,32.15945570408701,True,http://ufcstats.com/fighter-details/8abac218746e04ca|http://ufcstats.com/fighter-details/f626118b6da0e020,0.7388632872503841,True,True,1.3076923076923077,-325.0,4.284824465937014,4.0,30.76923076923077
W,Ricardo Ramos,Danny Chavez,http://ufcstats.com/fighter-details/1ae8f3c723aacff4,http://ufcstats.com/fighter-details/0de720c0f1d4ab9c,Featherweight Bout,KO/TKO,1,1:12,3 Rnd (5-5-5),Mike Beltran,Spinning Back Elbow to Head At Distance,--,The Colombian Warrior,2022-06-18,"Austin, Texas, USA",http://ufcstats.com/event-details/a0a680fe2f6cc8e6,1,,,,,4 of 14,,,,,4 of 14,,,,,0 of 0,,,,,0,,,,,0,,,,,0:01,,,,,0,,,,,3 of 9,,,,,3 of 9,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,3 of 12,,,,,1 of 2,,,,,0 of 0,,,,,4 of 14,,,,,0 of 0,,,,,0 of 0,,,,,2 of 7,,,,,0 of 0,,,,,1 of 2,,,,,3 of 8,,,,,0 of 1,,,,,0 of 0,,,,,W,1995-08-01,1987-03-14,72.0,67.0,26.88077099461317,35.264242250011975,True,http://ufcstats.com/fighter-details/0de720c0f1d4ab9c|http://ufcstats.com/fighter-details/1ae8f3c723aacff4,0.7421289355322339,True,True,1.303030303030303,-330.00000000000006,8.383471255398806,5.0,30.303030303030297
W,Jailton Almeida,Parker Porter,http://ufcstats.com/fighter-details/41e83a89929d1327,http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,Heavyweight Bout,Submission,1,4:35,3 Rnd (5-5-5),Mark Smith,Rear Naked Choke,Malhadinho,--,2022-05-21,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/a6c32678efd4f434,0,,,,,18 of 34,,,,,36 of 58,,,,,1 of 2,,,,,1,,,,,0,,,,,4:29,,,,,0,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,16 of 32,,,,,2 of 2,,,,,0 of 0,,,,,1 of 1,,,,,0 of 0,,,,,17 of 33,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,W,1991-06-26,1985-04-22,79.0,75.0,30.902756387879286,37.07947459564536,True,http://ufcstats.com/fighter-details/41e83a89929d1327|http://ufcstats.com/fighter-details/ac40f7e3cbecdda4,0.8209718670076726,True,True,1.1666666666666667,-599.9999999999998,6.176718207766072,4.0,16.666666666666675
L,Tim Means,Kevin Holland,http://ufcstats.com/fighter-details/4b47e71384a9522f,http://ufcstats.com/fighter-details/3a46b268013afede,Welterweight Bout,Submission,2,1:28,3 Rnd (5-5-5),Kerry Hatley,D'Arce Choke On Ground,The Dirty Bird,Trailblazer,2022-06-18,"Austin, Texas, USA",http://ufcstats.com/event-details/a0a680fe2f6cc8e6,0,0.0,,,,14 of 34,7 of 12,,,,18 of 40,7 of 12,,,,2 of 4,0 of 1,,,,0,0.0,,,,0,0.0,,,,1:30,0:00,,,,0,0.0,,,,27 of 70,9 of 20,,,,44 of 89,9 of 20,,,,0 of 0,0 of 1,,,,0,1.0,,,,0,0.0,,,,0:02,0:07,,,,7 of 22,1 of 3,,,,6 of 10,5 of 7,,,,1 of 2,1 of 2,,,,13 of 33,7 of 12,,,,1 of 1,0 of 0,,,,0 of 0,0 of 0,,,,21 of 57,5 of 14,,,,2 of 6,1 of 3,,,,4 of 7,3 of 3,,,,24 of 65,9 of 20,,,,3 of 5,0 of 0,,,,0 of 0,0 of 0,,,,L,1984-02-20,1992-11-05,75.0,81.0,38.32522228382513,29.615940094594688,False,http://ufcstats.com/fighter-details/3a46b268013afede|http://ufcstats.com/fighter-details/4b47e71384a9522f,0.745958429561201,False,True,1.2941176470588236,-339.99999999999994,8.70928218923044,6.0,29.41176470588236
W,Tatsuro Taira,Jesus Aguilar,http://ufcstats.com/fighter-details/4461d7e47375a895,http://ufcstats.com/fighter-details/c051c2e12d692b8a,Flyweight Bout,Submission,1,4:20,3 Rnd (5-5-5),Chris Tognoni,Triangle Armbar From Bottom Guard,--,--,2023-02-04,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/d26394fc0e8e880a,0,,,,,1 of 1,,,,,5 of 5,,,,,1 of 1,,,,,2,,,,,0,,,,,3:49,,,,,0,,,,,2 of 2,,,,,2 of 2,,,,,0 of 0,,,,,1,,,,,0,,,,,0:23,,,,,1 of 1,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,0 of 0,,,,,1 of 1,,,,,0 of 0,,,,,1 of 1,,,,,1 of 1,,,,,2 of 2,,,,,0 of 0,,,,,0 of 0,,,,,W,2000-01-27,1996-03-13,70.0,62.0,23.02306002176636,26.8971984366551,True,http://ufcstats.com/fighter-details/4461d7e47375a895|http://ufcstats.com/fighter-details/c051c2e12d692b8a,0.8928571428571428,True,True,1.08,-1249.9999999999989,3.8741384148887406,8.0,8.000000000000007
W,Erin Blanchfield,Molly McCann,http://ufcstats.com/fighter-details/669970f7feba8ecd,http://ufcstats.com/fighter-details/51018a31ddf31eb2,Women's Flyweight Bout,Submission,1,3:37,3 Rnd (5-5-5),Kevin MacDonald,Kimura From Side Control,Cold Blooded,Meatball,2022-11-12,"New York City, New York, USA",http://ufcstats.com/event-details/b3b6e80b7d5f8f0d,0,,,,,25 of 38,,,,,93 of 115,,,,,1 of 1,,,,,2,,,,,0,,,,,2:48,,,,,0,,,,,7 of 13,,,,,7 of 13,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,22 of 34,,,,,1 of 2,,,,,2 of 2,,,,,7 of 19,,,,,0 of 0,,,,,18 of 19,,,,,2 of 7,,,,,3 of 3,,,,,2 of 3,,,,,7 of 13,,,,,0 of 0,,,,,0 of 0,,,,,W,1999-05-04,1990-05-04,66.0,62.0,23.526834911052244,32.52633524302347,True,http://ufcstats.com/fighter-details/51018a31ddf31eb2|http://ufcstats.com/fighter-details/669970f7feba8ecd,0.7807933194154488,True,True,1.2352941176470589,-424.9999999999999,8.999500331971223,4.0,23.529411764705888
W,Guido Cannetti,Randy Costa,http://ufcstats.com/fighter-details/d05412b513b19621,http://ufcstats.com/fighter-details/325ad0dd9126d3df,Bantamweight Bout,Submission,1,1:04,3 Rnd (5-5-5),Chris Tognoni,Rear Naked Choke,Ninja,The Zohan,2022-10-01,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4f670b7972fa0a2e,0,,,,,8 of 13,,,,,8 of 13,,,,,1 of 1,,,,,1,,,,,0,,,,,0:09,,,,,0,,,,,2 of 7,,,,,2 of 7,,,,,0 of 0,,,,,0,,,,,0,,,,,0:00,,,,,1 of 5,,,,,3 of 3,,,,,4 of 5,,,,,8 of 13,,,,,0 of 0,,,,,0 of 0,,,,,0 of 3,,,,,2 of 4,,,,,0 of 0,,,,,2 of 7,,,,,0 of 0,,,,,0 of 0,,,,,W,1979-12-19,1994-07-06,68.0,73.0,42.785272798209405,28.23877287007947,True,http://ufcstats.com/fighter-details/325ad0dd9126d3df|http://ufcstats.com/fighter-details/d05412b513b19621,0.7116843702579667,False,False,1.3571428571428572,-279.99999999999994,14.546499928129936,5.0,-100.0
W,Randy Brown,Francisco Trinaldo,http://ufcstats.com/fighter-details/c6aee362c7a7d482,http://ufcstats.com/fighter-details/a8283a4f415e1eb9,Welterweight Bout,Decision - Unanimous,3,5:00,3 Rnd (5-5-5),Keith Peterson,Chris Lee 28 - 29. Sal D'amato 28 - 29. Eric Colon 28 - 29.,Rudeboy,Massaranduba,2022-10-01,"Las Vegas, Nevada, USA",http://ufcstats.com/event-details/4f670b7972fa0a2e,1,0.0,0.0,,,23 of 49,25 of 69,12 of 23,,,27 of 53,25 of 69,13 of 26,,,0 of 0,0 of 1,0 of 0,,,1,0.0,0.0,,,1,0.0,0.0,,,0:38,0:00,0:00,,,0,0.0,0.0,,,9 of 15,19 of 37,12 of 15,,,13 of 19,22 of 40,47 of 52,,,1 of 3,0 of 1,0 of 0,,,0,0.0,0.0,,,0,0.0,0.0,,,1:04,0:50,3:27,,,8 of 28,15 of 55,7 of 18,,,2 of 5,6 of 9,2 of 2,,,13 of 16,4 of 5,3 of 3,,,21 of 46,25 of 69,10 of 21,,,0 of 1,0 of 0,0 of 0,,,2 of 2,0 of 0,2 of 2,,,1 of 6,8 of 24,11 of 14,,,3 of 4,6 of 8,0 of 0,,,5 of 5,5 of 5,1 of 1,,,9 of 15,19 of 36,5 of 8,,,0 of 0,0 of 1,0 of 0,,,0 of 0,0 of 0,7 of 7,,,W,1990-07-08,1978-08-24,78.0,70.0,32.2333791932757,44.10494397557787,True,http://ufcstats.com/fighter-details/a8283a4f415e1eb9|http://ufcstats.com/fighter-details/c6aee362c7a7d482,0.7388632872503841,True,True,1.3076923076923077,-325.0,11.871564782302165,8.0,30.76923076923077
