event_date,year,event_name,weight_class,fighter_1,fighter_2,favorite,underdog,favorite_age,underdog_age,younger_advantage,market_prob,favorite_decimal_odds,won,profit,snapshot_mode,snapshot_rows,source_values,region_values,adding_date_selected,fight_url
2025-08-09,2025,UFC on ESPN 72 - Dolidze vs. Hernandez,,Joselyne Edwards,Priscila Cachoeira,Joselyne Edwards,Priscila Cachoeira,29.862351725223654,36.972696222372804,7.11034449714915,0.7656402566606221,1.27,True,13.5,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-08 22:00:08.581337+00:00,http://ufcstats.com/fight-details/aef44145740741b3
2025-08-16,2025,UFC 319 - Du Plessis vs. Chimaev,,Michael Page,Jared Cannonier,Michael Page,Jared Cannonier,38.36081507491598,41.41905720172214,3.0582421268061566,0.6428571428571429,1.51,True,25.5,strict_pre_event_snapshot,5,BetAnySports;BetMGM;BetRivers;DraftKings;FanDuel,us,2025-08-15 22:00:05.428787+00:00,http://ufcstats.com/fight-details/9939d7073462e07e
2025-08-16,2025,UFC 319 - Du Plessis vs. Chimaev,,Joseph Morales,Alibi Idiris,Alibi Idiris,Joseph Morales,30.817881270662642,30.98489359808894,0.16701232742629912,0.7867132867132868,1.22,False,-50.0,strict_pre_event_snapshot,5,BetAnySports;BetMGM;BetRivers;DraftKings;FanDuel,us,2025-08-15 22:00:05.428787+00:00,http://ufcstats.com/fight-details/68c423c7119004f3
2025-08-16,2025,UFC 319 - Du Plessis vs. Chimaev,,Dricus Du Plessis,Khamzat Chimaev,Khamzat Chimaev,Dricus Du Plessis,31.29427708987864,31.587233139626413,0.29295604974777234,0.6818181818181819,1.41,True,20.499999999999996,strict_pre_event_snapshot,5,BetAnySports;BetMGM;BetRivers;DraftKings;FanDuel,us,2025-08-15 22:00:05.428787+00:00,http://ufcstats.com/fight-details/12cedec11b37ddc0
2025-08-16,2025,UFC 319 - Du Plessis vs. Chimaev,,Kai Asakura,Tim Elliott,Kai Asakura,Tim Elliott,31.79257616515055,38.64555740364278,6.852981238492234,0.7261410788381742,1.33,False,-50.0,strict_pre_event_snapshot,5,BetAnySports;BetMGM;BetRivers;DraftKings;FanDuel,us,2025-08-15 22:00:05.428787+00:00,http://ufcstats.com/fight-details/82338ba457fbe87f
2025-08-23,2025,UFC Fight Night 257 - Walker vs. Zhang,,Uran Satybaldiev,Diyar Nurgozhay,Uran Satybaldiev,Diyar Nurgozhay,31.03691383122172,28.337337522331055,-2.6995763088906664,0.5071224586931393,2.0,True,50.0,strict_pre_event_snapshot,6,BetAnySports;BetMGM;BetRivers;BetUS;DraftKings;FanDuel,us,2025-08-22 22:00:05.423656+00:00,http://ufcstats.com/fight-details/7fc5f1dc2df84ac7
2025-08-23,2025,UFC Fight Night 257 - Walker vs. Zhang,,Lone'er Kavanagh,Charles Johnson,Lone'er Kavanagh,Charles Johnson,26.207245870893995,34.61809619636269,8.410850325468697,0.6800845605065401,1.43,False,-50.0,strict_pre_event_snapshot,4,BetMGM;BetRivers;DraftKings;FanDuel,us,2025-08-22 22:00:05.423656+00:00,http://ufcstats.com/fight-details/1ab1ed99a4bc5494
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Marcin Tybura,Ante Delija,Ante Delija,Marcin Tybura,35.083540387550734,39.82559532365483,4.742054936104097,0.5324675324675325,1.88,True,43.99999999999999,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/23dbe713c4294c66
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Mason Jones,Bolaji Oki,Mason Jones,Bolaji Oki,30.366126614509536,29.81033149209087,-0.5557951224186652,0.5526992287917738,1.77,True,38.5,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/69b31593175f77ec
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Modestas Bukauskas,Paul Craig,Modestas Bukauskas,Paul Craig,31.570805697584483,37.77764088242743,6.206835184842944,0.7400000000000001,1.31,True,15.500000000000004,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/0149e875b31e57f8
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Rhys McKee,Axel Sola,Axel Sola,Rhys McKee,27.970457983394592,29.991033354552112,2.02057537115752,0.5426356589147286,1.79,True,39.5,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/a47123ae6e048f11
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Brendson Ribeiro,Oumar Sy,Oumar Sy,Brendson Ribeiro,29.79390405004894,28.994435204008294,-0.7994688460406465,0.8,1.21,True,10.499999999999998,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/4080b4310d82b42d
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Robert Bryczek,Brad Tavares,Brad Tavares,Robert Bryczek,37.711931114259706,35.176629225788346,-2.535301888471359,0.6542056074766355,1.48,False,-50.0,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/b3253e2c2d111030
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Sam Hughes,Shauna Bannon,Sam Hughes,Shauna Bannon,33.191646645721676,31.871975468353217,-1.319671177368459,0.7358536585365854,1.33,True,16.500000000000004,strict_pre_event_snapshot,6,BetAnySports;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/a38010639e61885c
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Robert Ruchala,William Gomis,William Gomis,Robert Ruchala,28.23329705606549,27.313360301717353,-0.9199367543481358,0.6888888888888889,1.43,True,21.499999999999996,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/b53031bf4bd0a330
2025-09-06,2025,UFC Fight Night 258 - Imavov vs. Borralho,,Trey Waters,Sam Patterson,Sam Patterson,Trey Waters,29.35310102192379,30.5413526629568,1.188251641033009,0.6204379562043796,1.56,True,28.000000000000004,strict_pre_event_snapshot,7,BetAnySports;BetMGM;BetOnline.ag;BetRivers;BetUS;DraftKings;FanDuel,us,2025-09-05 22:00:09.404168+00:00,http://ufcstats.com/fight-details/420211200a35c1d1
