track,price_band,venue,conditions,full_n,full_win_pct,full_roi,train_n,train_win_pct,train_roi,validation_n,validation_win_pct,validation_roi,holdout_n,holdout_win_pct,holdout_roi,positive_season_ratio,recent_delta,user_preferred,score
MODERN,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", 0.007291666666666585], [""adv_travel_miles"", ""<="", -799.3822613851355]]",134,0.5223880597014925,0.24850746268656715,55,0.6181818181818182,0.45745454545454545,20,0.6,0.4795,41,0.4634146341463415,0.11365853658536586,0.6666666666666666,-0.35481873614190684,False,0.28418562869592395
LONG,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", 0.0625], [""rank_edge_off_epa"", "">="", -6.0]]",151,0.3841059602649007,0.3156291390728477,69,0.3333333333333333,0.13724637681159418,51,0.49019607843137253,0.671764705882353,31,0.3225806451612903,0.12677419354838712,0.631578947368421,-0.27773134779858644,False,0.2840398988956777
LONG,DOG35_49,HOME,"[[""coachq_hc_recent_quality"", ""<="", 0.3076923076923077], [""rank_edge_kick_return_average"", "">="", 1.0]]",83,0.5180722891566265,0.2146987951807229,24,0.5,0.1525,28,0.5714285714285714,0.3557142857142857,31,0.4838709677419355,0.13548387096774192,0.631578947368421,-0.11862327188940094,False,0.28355379719805174
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.34375], [""rank_edge_early_down_epa"", "">="", 5.5]]",156,0.5,0.2395512820512821,52,0.4807692307692308,0.1853846153846154,53,0.5660377358490566,0.42207547169811316,51,0.45098039215686275,0.10509803921568626,0.6842105263157895,-0.198632004325678,False,0.28242190286283986
LONG,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.01822916666666663], [""rank_edge_pass_epa_per_dropback"", "">="", 7.0]]",86,0.5116279069767442,0.22290697674418605,27,0.5555555555555556,0.2851851851851852,34,0.5,0.2061764705882353,25,0.48,0.17840000000000003,0.5,-0.06728082788671022,False,0.28199266267947803
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.45619658119658113], [""rank_edge_yards_per_play"", ""<="", -5.0]]",267,0.3295880149812734,0.23288389513108612,98,0.35714285714285715,0.36397959183673473,43,0.32558139534883723,0.23558139534883718,79,0.3037974683544304,0.1269620253164557,0.6842105263157895,-0.17281846827633027,False,0.28017977205141
LONG,DOG35_44,ANY,"[[""coachq_dc_prior_win_pct"", "">="", 0.6153846153846154], [""rank_edge_rush_epa_per_carry"", "">="", -2.0]]",116,0.47413793103448276,0.17129310344827586,38,0.5,0.2142105263157895,45,0.4666666666666667,0.16999999999999996,33,0.45454545454545453,0.12363636363636367,0.6470588235294118,-0.06846889952153105,False,0.28000088799071554
LONG,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", 0.0625], [""recent_edge_penalty_yards"", "">="", 0.3333333333333286]]",165,0.3696969696969697,0.3098181818181818,64,0.34375,0.25109375,58,0.43103448275862066,0.5174137931034484,43,0.32558139534883723,0.11720930232558141,0.631578947368421,-0.2670444692261428,False,0.27941379679903483
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403]]",325,0.3230769230769231,0.1639076923076923,122,0.36885245901639346,0.356639344262295,59,0.3050847457627119,0.12559322033898304,89,0.3146067415730337,0.13528089887640452,0.6842105263157895,-0.10583538342423451,False,0.27903132552598475
MODERN,PK_55,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.09114583333333337], [""rank_edge_def_allowed_success_rate"", ""<="", 1.0]]",82,0.5609756097560976,0.1296057468609629,31,0.6451612903225806,0.27620660593914653,18,0.6666666666666666,0.34080063891384654,21,0.5714285714285714,0.18172740565637346,0.6111111111111112,-0.12677621677012307,False,0.2779579607760081
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""rank_edge_yards_per_play"", ""<="", -5.0]]",326,0.3067484662576687,0.16187116564417178,119,0.3445378151260504,0.33798319327731097,49,0.2857142857142857,0.08428571428571428,92,0.30434782608695654,0.14793478260869564,0.631578947368421,-0.063199671172817,False,0.27770163770218503
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.11160714285714286]]",591,0.3147208121827411,0.1325549915397631,222,0.33783783783783783,0.24085585585585592,90,0.3,0.08699999999999998,140,0.30714285714285716,0.10928571428571428,0.6842105263157895,-0.05464221364221368,False,0.2776711433552777
LONG,PK_55,HOME,"[[""coachq_hc_recent_quality"", ""<="", 0.3076923076923077]]",81,0.5802469135802469,0.1719771305487951,29,0.5862068965517241,0.19182898392512374,25,0.6,0.20598220116817262,27,0.5555555555555556,0.11916859301553705,0.6111111111111112,-0.07973699953111114,False,0.2773618135257203
MODERN,PK_55,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.09114583333333337], [""rank_edge_def_allowed_success_rate"", ""<="", 9.0]]",118,0.5677966101694916,0.15313514931958314,45,0.6,0.1971003974835695,20,0.7,0.41772057502246185,33,0.5454545454545454,0.1350254768537923,0.6666666666666666,-0.1723850093992234,False,0.27691633569616475
MODERN,PK_55,AWAY,"[[""coachq_oc_prior_quality"", ""<="", 0.609375], [""recent_edge_def_allowed_off_epa_per_play"", ""<="", 0.0331033173168197]]",104,0.5576923076923077,0.11770424237177125,41,0.6097560975609756,0.22532861272638405,15,0.6,0.20868366201699537,31,0.5806451612903226,0.1621237385800757,0.5789473684210527,-0.05488239879161402,False,0.27670528564456004
MODERN,PK_55,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.00416666666666668], [""recent_edge_def_allowed_early_down_epa"", ""<="", 0.1186483349028788]]",116,0.5862068965517241,0.18475266904259996,42,0.5952380952380952,0.19095125704936966,22,0.6363636363636364,0.28798075683941016,31,0.5483870967741935,0.11262432303084542,0.6111111111111112,-0.1268416839135445,False,0.2756387708974394
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""rank_edge_fg_accuracy"", "">="", -3.0]]",227,0.32599118942731276,0.1529074889867841,81,0.37037037037037035,0.38814814814814813,34,0.38235294117647056,0.3199999999999999,53,0.3584905660377358,0.2413207547169811,0.5263157894736842,-0.11275331935709287,False,0.2753594835664454
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", 0.0703125], [""recent_edge_points_for"", "">="", -4.0]]",145,0.3724137931034483,0.27710344827586203,58,0.4827586206896552,0.678448275862069,15,0.3333333333333333,0.21800000000000005,30,0.3333333333333333,0.13100000000000003,0.631578947368421,-0.31722413793103454,False,0.27522254851322464
LONG,DOG20_34,ANY,"[[""adv_staff_quality_min"", "">="", 0.03479853479853473], [""recent_edge_sack_or_hit_rate"", "">="", 0.02185692959912245]]",124,0.33064516129032256,0.1532258064516129,34,0.3235294117647059,0.11117647058823528,56,0.3392857142857143,0.16232142857142856,34,0.3235294117647059,0.18029411764705885,0.5263157894736842,0.04354516806722694,False,0.27446658828690784
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", 0.0703125], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",166,0.3614457831325301,0.2863855421686747,65,0.4,0.4586153846153846,20,0.5,0.758,38,0.3157894736842105,0.15026315789473682,0.5789473684210527,-0.4580445344129555,False,0.27394157347557335
MODERN,DOG20_34,AWAY,"[[""adv_dc_prior_win_pct"", "">="", 0.019230769230769204], [""recent_edge_points_for"", "">="", -4.0]]",91,0.37362637362637363,0.30736263736263736,34,0.4117647058823529,0.44588235294117645,17,0.5294117647058824,1.028823529411765,20,0.35,0.15250000000000002,0.5789473684210527,-0.5848529411764707,False,0.2739189787062344
LONG,DOG35_44,ANY,"[[""coachq_dc_recent_quality"", "">="", 0.34375], [""recent_edge_def_allowed_yards_per_play"", ""<="", -0.5673754925773435]]",173,0.4682080924855491,0.16976878612716767,42,0.47619047619047616,0.1630952380952381,71,0.4788732394366197,0.21197183098591552,60,0.45,0.12450000000000003,0.5789473684210527,-0.06303353454057678,False,0.27222659090945467
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.45619658119658113], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",245,0.3346938775510204,0.20163265306122446,93,0.3655913978494624,0.37322580645161296,36,0.3888888888888889,0.38999999999999996,66,0.3333333333333333,0.16772727272727267,0.631578947368421,-0.21388563049853376,False,0.2715601158821823
LONG,DOG20_34,AWAY,"[[""coachq_hc_prior_quality"", "">="", 0.5384615384615384], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.4433596275076215]]",88,0.375,0.35272727272727267,31,0.41935483870967744,0.4803225806451613,31,0.3870967741935484,0.4038709677419356,26,0.3076923076923077,0.1396153846153846,0.5263157894736842,-0.30248138957816384,False,0.2703335242936328
MODERN,DOG35_49,HOME,"[[""coachq_dc_prior_win_pct"", "">="", 0.6153846153846154]]",121,0.4793388429752066,0.11520661157024795,47,0.5319148936170213,0.23446808510638298,25,0.48,0.11319999999999997,27,0.48148148148148145,0.13333333333333333,0.6111111111111112,-0.04050070921985813,False,0.26927386671790776
MODERN,DOG35_44,ANY,"[[""coachq_dc_prior_win_pct"", "">="", 0.6153846153846154], [""recent_edge_pass_epa_per_dropback"", ""<="", -0.0648142219646573]]",108,0.4722222222222222,0.17574074074074073,37,0.5135135135135135,0.2954054054054054,21,0.47619047619047616,0.18666666666666662,29,0.4482758620689655,0.10620689655172413,0.6666666666666666,-0.13482913948431188,False,0.26835847711522937
MODERN,DOG35_49,AWAY,"[[""adv_oc_prior_quality"", ""<="", -0.008928571428571397], [""recent_edge_explosive_rate"", ""<="", 0.0012694998679258]]",101,0.49504950495049505,0.1984158415841584,33,0.5151515151515151,0.2496969696969697,17,0.5294117647058824,0.31235294117647056,27,0.48148148148148145,0.11851851851851852,0.631578947368421,-0.1625064369182016,False,0.2681282705322715
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_mean"", "">="", 0.5564903846153846], [""recent_edge_def_allowed_yards_per_play"", "">="", 0.4433596275076215]]",107,0.35514018691588783,0.31383177570093457,32,0.34375,0.24468749999999995,38,0.42105263157894735,0.5526315789473685,37,0.2972972972972973,0.12837837837837837,0.5789473684210527,-0.27028116109530587,False,0.26801564361722763
MODERN,DOG35_49,HOME,"[[""coachq_dc_prior_win_pct"", "">="", 0.6153846153846154], [""recent_edge_sack_rate_allowed"", ""<="", -0.0073280761579994]]",73,0.5068493150684932,0.19095890410958902,25,0.64,0.5104000000000001,15,0.5333333333333333,0.2733333333333334,20,0.5,0.17450000000000002,0.5882352941176471,-0.21736666666666668,False,0.2675113148551468
MODERN,DOG35_44,HOME,"[[""adv_hc_recent_quality"", "">="", 0.07692307692307696]]",79,0.45569620253164556,0.13037974683544304,27,0.4444444444444444,0.1292592592592593,15,0.5333333333333333,0.2986666666666667,21,0.47619047619047616,0.17952380952380956,0.5263157894736842,-0.034439153439153436,False,0.2651219537857561
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", 0.04440438034188032]]",296,0.3277027027027027,0.14993243243243243,120,0.375,0.3225,30,0.3333333333333333,0.23866666666666667,69,0.3188405797101449,0.14478260869565215,0.631578947368421,-0.1358007246376812,False,0.2642865826212381
LONG,PK_55,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.006696428571428603]]",155,0.5483870967741935,0.10633297760488114,46,0.5652173913043478,0.13739477195733385,63,0.5396825396825397,0.08374166696689861,46,0.5434782608695652,0.10621145651749136,0.5555555555555556,-0.004356762944624865,False,0.2642001797183042
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""recent_edge_sack_rate_allowed"", "">="", -0.03396361367127493]]",317,0.3312302839116719,0.17504731861198736,131,0.3893129770992366,0.39740458015267177,39,0.3333333333333333,0.16743589743589746,70,0.3142857142857143,0.15142857142857138,0.5789473684210527,-0.13099166736571324,False,0.2641502676807521
LONG,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.01822916666666663], [""rank_edge_def_allowed_explosive_rate"", ""<="", -9.0]]",94,0.5,0.20946808510638296,20,0.6,0.3635,38,0.47368421052631576,0.1986842105263158,36,0.4722222222222222,0.1352777777777778,0.5555555555555556,-0.14581432748538006,False,0.264122359273923
MODERN,DOG35_44,AWAY,"[[""coachq_oc_prior_win_pct"", ""<="", 0.49265491452991456], [""adv_prior_road_streak"", "">="", 1.0]]",103,0.46601941747572817,0.18,37,0.4864864864864865,0.21837837837837837,17,0.5882352941176471,0.5247058823529411,26,0.46153846153846156,0.1726923076923077,0.5789473684210527,-0.19884982267335205,False,0.2627136175876811
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""recent_edge_yards_per_play"", ""<="", -0.822327985532016]]",179,0.3128491620111732,0.17871508379888265,59,0.3389830508474576,0.3220338983050847,31,0.3225806451612903,0.2587096774193548,51,0.3137254901960784,0.16372549019607843,0.5789473684210527,-0.1266462976661413,False,0.26125478913606065
MODERN,DOG35_49,AWAY,"[[""coachq_staff_upgrade_count"", "">="", 2.0]]",236,0.4703389830508475,0.10783898305084745,88,0.45454545454545453,0.08886363636363641,35,0.5714285714285714,0.35857142857142854,64,0.484375,0.12078124999999999,0.6111111111111112,-0.10293628246753249,False,0.260875207280394
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.5076709401709403], [""recent_edge_sack_rate_allowed"", "">="", -0.03396361367127493]]",247,0.31983805668016196,0.1664777327935223,100,0.37,0.3777,40,0.3,0.10049999999999999,65,0.3230769230769231,0.18107692307692308,0.47368421052631576,-0.0580230769230769,False,0.259309103993435
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", 0.04440438034188032], [""rank_edge_yards_per_play"", ""<="", -5.0]]",167,0.33532934131736525,0.23197604790419163,67,0.417910447761194,0.5283582089552239,19,0.3157894736842105,0.2736842105263158,45,0.28888888888888886,0.11555555555555556,0.631578947368421,-0.28546565418521425,False,0.2584864536423307
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""recent_edge_points_for"", "">="", -4.0]]",294,0.3469387755102041,0.2133673469387755,119,0.3949579831932773,0.4084033613445378,45,0.4,0.45755555555555555,63,0.3333333333333333,0.13507936507936505,0.5789473684210527,-0.2979000933706817,False,0.25807771297745397
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_min"", "">="", -0.11160714285714286], [""rank_edge_yards_per_play"", ""<="", -5.0]]",322,0.3136645962732919,0.1727329192546584,118,0.3474576271186441,0.3313559322033898,48,0.2916666666666667,0.10416666666666663,89,0.30337078651685395,0.14191011235955056,0.5263157894736842,-0.07585118707547767,False,0.2579962964075565
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",320,0.3125,0.128125,128,0.359375,0.35750000000000004,50,0.34,0.20440000000000003,72,0.3333333333333333,0.16166666666666668,0.5789473684210527,-0.11928333333333335,False,0.25688427577378714
LONG,DOG20_34,AWAY,"[[""adv_oc_recent_quality"", ""<="", -0.25], [""rank_edge_off_epa_per_play"", "">="", -6.0]]",79,0.34177215189873417,0.1726582278481013,38,0.3157894736842105,0.0944736842105263,20,0.4,0.3325,21,0.3333333333333333,0.16190476190476188,0.5263157894736842,-0.051582080200501285,False,0.25517366124533325
MODERN,DOG35_44,HOME,"[[""coachq_staff_downgrade_count"", ""<="", 0.0], [""recent_edge_third_down_success"", ""<="", -0.1003268722018722]]",95,0.45263157894736844,0.13431578947368422,25,0.52,0.31520000000000004,18,0.6666666666666666,0.6516666666666667,24,0.4583333333333333,0.15625,0.6,-0.3271833333333334,False,0.24913072171116857
MODERN,DOG20_34,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""recent_edge_def_allowed_giveaway_rate"", "">="", 0.0064885496698052995]]",110,0.3090909090909091,0.1388181818181818,40,0.35,0.4049999999999999,22,0.3181818181818182,0.1954545454545454,24,0.375,0.18875,0.5263157894736842,-0.11147727272727267,False,0.2471241592342188
MODERN,DOG35_44,AWAY,"[[""coachq_oc_prior_win_pct"", ""<="", 0.49265491452991456], [""adv_prior_road_games_last2"", "">="", 1.0]]",82,0.47560975609756095,0.19109756097560976,27,0.5185185185185185,0.2866666666666667,17,0.6470588235294118,0.6617647058823529,20,0.45,0.10900000000000001,0.5555555555555556,-0.36521568627450984,False,0.24014778533398318
MODERN,DOG20_34,AWAY,"[[""adv_dc_prior_win_pct"", "">="", -0.03846153846153838], [""rank_edge_def_allowed_giveaway_rate"", "">="", -5.0]]",140,0.35714285714285715,0.2741428571428572,56,0.4107142857142857,0.49660714285714275,24,0.4583333333333333,0.72375,27,0.3333333333333333,0.11703703703703704,0.47368421052631576,-0.4931415343915343,False,0.24005318418351823
MODERN,DOG20_34,AWAY,"[[""adv_staff_quality_mean"", "">="", -0.03400997150997165], [""recent_edge_yards_per_play"", ""<="", -0.822327985532016]]",137,0.3357664233576642,0.24000000000000002,47,0.425531914893617,0.6172340425531916,24,0.3333333333333333,0.29250000000000004,38,0.3157894736842105,0.11763157894736843,0.5263157894736842,-0.3372354423292274,False,0.23982097230415028
MODERN,DOG35_49,AWAY,"[[""coachq_oc_quality_delta_vs_departed"", ""<="", 0.046875], [""rank_edge_sack_or_hit_rate"", "">="", 10.0]]",80,0.475,0.12612500000000001,23,0.4782608695652174,0.11043478260869566,17,0.5882352941176471,0.4100000000000001,22,0.45454545454545453,0.10227272727272728,0.6111111111111112,-0.15794466403162055,False,0.2398148682518737
MODERN,DOG35_49,AWAY,"[[""coachq_oc_prior_win_pct"", ""<="", 0.45743672993672996], [""recent_edge_explosive_rate"", ""<="", 0.0012694998679258]]",95,0.5052631578947369,0.21178947368421058,39,0.5897435897435898,0.397948717948718,16,0.625,0.52125,19,0.47368421052631576,0.141578947368421,0.4444444444444444,-0.31802041160593797,False,0.2390367743427475
MODERN,DOG35_49,AWAY,"[[""coachq_dc_quality_delta_vs_departed"", "">="", -0.043749999999999956], [""rank_edge_pass_epa_per_dropback"", "">="", 7.0]]",91,0.5054945054945055,0.20395604395604397,35,0.6,0.4397142857142857,20,0.5,0.17350000000000004,22,0.45454545454545453,0.10045454545454545,0.5,-0.2061525974025974,False,0.23453217866417123
MODERN,DOG20_34,AWAY,"[[""coachq_dc_recent_quality"", "">="", 0.5], [""recent_edge_yards_per_play"", ""<="", -0.822327985532016]]",118,0.2966101694915254,0.13466101694915258,41,0.3170731707317073,0.2346341463414634,18,0.2777777777777778,0.1611111111111111,35,0.3142857142857143,0.14828571428571424,0.47368421052631576,-0.049586914440573004,False,0.23339432587498438
MODERN,DOG20_34,AWAY,"[[""coachq_staff_quality_min"", "">="", 0.3958333333333333], [""recent_edge_def_allowed_giveaway_rate"", "">="", 0.0064885496698052995]]",169,0.3254437869822485,0.1849112426035503,61,0.4098360655737705,0.5924590163934426,31,0.3225806451612903,0.19709677419354837,35,0.34285714285714286,0.12228571428571426,0.5263157894736842,-0.2724921810077812,False,0.23034457607732517
LONG,DOG20_34,AWAY,"[[""coachq_staff_quality_mean"", "">="", 0.5564903846153846], [""recent_edge_points_against"", "">="", 3.333333333333333]]",105,0.3523809523809524,0.2746666666666667,39,0.358974358974359,0.29410256410256413,37,0.3783783783783784,0.3772972972972972,29,0.3103448275862069,0.11758620689655173,0.3888888888888889,-0.2181137238033789,False,0.22147035645047589
