candidate_id,bucket,week_lo,week_hi,n,wins,losses,roi,units,trainval_n,trainval_roi,holdout_n,holdout_roi
NFL-NW175,W7_10,7,10,40,25,15,0.4987500000000001,19.950000000000003,21,0.6933333333333332,10,0.45600000000000007
NFL-NW175,W11_14,11,14,55,20,35,-0.10454545454545454,-5.75,26,0.08692307692307694,9,0.4066666666666667
NFL-NW175,W15_18,15,18,35,18,17,0.2414285714285714,8.45,13,0.3346153846153846,13,0.12153846153846151
NFL-H096,W4_6,4,6,9,6,3,0.7266666666666667,6.54,7,0.8228571428571428,2,0.39
NFL-H096,W7_10,7,10,12,6,6,0.28750000000000003,3.45,9,0.4233333333333334,3,-0.12000000000000004
NFL-H096,W11_14,11,14,20,10,10,0.23350000000000004,4.670000000000001,14,0.08285714285714285,6,0.585
NFL-H096,W15_18,15,18,14,9,5,0.5392857142857144,7.550000000000001,8,1.08125,6,-0.18333333333333332
NFL-NW182,W4_6,4,6,21,10,11,0.15333333333333332,3.2199999999999998,15,0.1,6,0.2866666666666666
NFL-NW182,W7_10,7,10,25,16,9,0.5156000000000001,12.89,16,0.683125,9,0.2177777777777778
NFL-NW182,W11_14,11,14,30,16,14,0.279,8.370000000000001,21,0.5004761904761905,9,-0.23777777777777778
NFL-NW182,W15_18,15,18,22,13,9,0.5131818181818182,11.29,14,0.6507142857142857,8,0.27249999999999996
NFL-H065,W4_6,4,6,30,14,16,0.21833333333333335,6.550000000000001,20,0.41600000000000004,10,-0.177
NFL-H065,W7_10,7,10,51,31,20,0.556078431372549,28.36,28,0.7414285714285714,23,0.33043478260869563
NFL-H065,W11_14,11,14,60,26,34,0.12566666666666668,7.54,41,0.14219512195121953,19,0.09000000000000001
NFL-H065,W15_18,15,18,47,24,23,0.32531914893617025,15.290000000000003,28,0.2814285714285714,19,0.39
NFL-NW192,W4_6,4,6,25,14,11,0.1666877192982456,4.1671929824561404,13,0.28,7,-0.1375438596491228
NFL-NW192,W7_10,7,10,47,33,14,0.4111686982618706,19.324928818307917,26,0.5283693508189594,10,0.3961399771089046
NFL-NW192,W11_14,11,14,39,19,20,-0.02549864521138794,-0.9944471632441296,20,-0.12175586005854029,10,-0.17850442477876102
NFL-NW192,W15_18,15,18,23,11,12,0.0006625258799171664,0.015238095238094829,12,0.039603174603174564,9,0.1711111111111111
NFL-NW124,W4_6,4,6,17,9,8,0.2647058823529412,4.5,12,0.4091666666666666,5,-0.08200000000000003
NFL-NW124,W7_10,7,10,16,12,4,0.8225,13.16,13,1.0769230769230769,3,-0.28
NFL-NW124,W11_14,11,14,24,15,9,0.47750000000000004,11.46,14,0.39642857142857135,10,0.591
NFL-NW124,W15_18,15,18,16,8,8,0.21687499999999998,3.4699999999999998,11,0.36090909090909096,5,-0.1
NFL-H086,W4_6,4,6,29,17,12,0.40758620689655173,11.82,21,0.3061904761904762,8,0.67375
NFL-H086,W7_10,7,10,50,32,18,0.5544,27.720000000000002,37,0.7245945945945947,13,0.07000000000000003
NFL-H086,W11_14,11,14,48,18,30,-0.09020833333333333,-4.33,35,-0.15685714285714283,13,0.08923076923076924
NFL-H086,W15_18,15,18,43,22,21,0.23116279069767445,9.940000000000001,25,0.45,18,-0.07277777777777776
NFL-NW173,W4_6,4,6,19,15,4,0.5482078530664747,10.415949208263019,14,0.8222320252544401,5,-0.21905982905982904
NFL-NW173,W7_10,7,10,18,12,6,0.3593603286086946,6.468485914956503,15,0.22852376962180887,3,1.0135431235431236
NFL-NW173,W11_14,11,14,19,10,9,0.04154330819413896,0.7893228556886402,14,0.1351332306121426,5,-0.22050847457627118
NFL-NW173,W15_18,15,18,13,9,4,0.4552192141524145,5.917849783981389,11,0.33976887519260396,2,1.0901960784313725
NFL-NW168,W4_6,4,6,20,14,6,0.4077844997247341,8.155689994494681,12,0.5161815506109265,8,0.2451889233954451
NFL-NW168,W7_10,7,10,30,18,12,0.21038324034345718,6.311497210303715,24,0.16860677176458996,6,0.37748911465892593
NFL-NW168,W11_14,11,14,16,8,8,0.040148809523809545,0.6423809523809527,9,-0.08222222222222217,7,0.19748299319727888
NFL-NW168,W15_18,15,18,12,6,6,0.0014309946935341193,0.01717193632240943,7,0.15869340764767692,5,-0.21873638344226576
NFL-NW185,W4_6,4,6,56,26,30,0.1244642857142857,6.969999999999999,23,0.5747826086956522,17,-0.1517647058823529
NFL-NW185,W7_10,7,10,76,34,42,0.12552631578947368,9.54,27,-0.1403703703703704,24,0.15750000000000006
NFL-NW185,W11_14,11,14,73,34,39,0.1838356164383562,13.420000000000002,30,0.10033333333333326,15,0.49866666666666665
NFL-NW185,W15_18,15,18,62,29,33,0.19822580645161295,12.290000000000003,21,0.35428571428571437,21,-0.056190476190476187
NFL-T011,W4_6,4,6,49,22,27,0.09020408163265306,4.42,34,0.01294117647058826,15,0.2653333333333333
NFL-T011,W7_10,7,10,113,48,65,0.021769911504424793,2.4600000000000017,76,0.1097368421052632,37,-0.1589189189189189
NFL-T011,W11_14,11,14,125,64,61,0.21783999999999998,27.229999999999997,84,0.1661904761904762,41,0.32365853658536586
NFL-T011,W15_18,15,18,99,48,51,0.17959595959595961,17.78,64,0.22765624999999998,35,0.0917142857142857
NFL-NW179,W4_6,4,6,48,20,28,-0.0018750000000000155,-0.09000000000000075,22,0.08181818181818182,14,-0.29357142857142854
NFL-NW179,W7_10,7,10,59,31,28,0.23813559322033903,14.050000000000002,26,0.3492307692307692,11,0.07090909090909085
NFL-NW179,W11_14,11,14,50,22,28,0.0524,2.62,28,-0.16499999999999998,10,0.437
NFL-NW179,W15_18,15,18,42,25,17,0.45047619047619053,18.92,14,0.3992857142857142,11,0.3336363636363636
NFL-NW196,W4_6,4,6,18,16,2,0.26872667308049436,4.837080115448899,8,0.4360836979378838,7,0.03261465281894336
NFL-NW196,W7_10,7,10,25,19,6,0.10229170096014935,2.5572925240037336,12,0.09381467411811391,6,0.19691746202945884
NFL-NW196,W11_14,11,14,16,13,3,0.17672712612323183,2.827634017971709,7,0.2430187588736134,2,0.5181486254295533
NFL-NW196,W15_18,15,18,30,25,5,0.18219893977960314,5.465968193388094,14,0.31019555151080047,8,-0.09323008260450852
NFL-NW198,W4_6,4,6,32,22,10,-0.008776469114978418,-0.28084701167930937,13,0.11249621251087633,11,0.18787856304872755
NFL-NW198,W7_10,7,10,35,26,9,0.06988532827143275,2.445986489500146,17,0.09652094150569397,5,0.14741206554646172
NFL-NW198,W11_14,11,14,27,23,4,0.22860080415322695,6.1722217121371274,11,0.3016428033793979,5,0.19305876989971246
NFL-NW198,W15_18,15,18,43,36,7,0.1971428413620212,8.477142178566911,24,0.36880010174511096,10,-0.13280155597811533
NFL-H087,W4_6,4,6,26,11,15,0.48615384615384616,12.64,23,0.5278260869565218,3,0.16666666666666666
NFL-H087,W7_10,7,10,47,17,30,0.3174468085106383,14.919999999999998,34,0.2852941176470588,13,0.40153846153846146
NFL-H087,W11_14,11,14,37,11,26,0.11756756756756759,4.3500000000000005,26,-0.12576923076923074,11,0.6927272727272729
NFL-H087,W15_18,15,18,39,15,24,0.5366666666666667,20.930000000000003,31,0.8316129032258066,8,-0.60625
NFL-NW171,W4_6,4,6,12,8,4,0.6308333333333332,7.569999999999999,9,0.49222222222222217,3,1.0466666666666666
NFL-NW171,W7_10,7,10,20,13,7,0.648,12.96,16,0.905,4,-0.38
NFL-NW171,W11_14,11,14,21,10,11,0.15333333333333332,3.2199999999999998,14,0.1992857142857143,7,0.06142857142857142
NFL-NW171,W15_18,15,18,20,10,10,0.24600000000000008,4.920000000000002,11,0.3654545454545454,9,0.10000000000000002
NFL-NW172,W4_6,4,6,12,8,4,0.6308333333333332,7.569999999999999,9,0.49222222222222217,3,1.0466666666666666
NFL-NW172,W7_10,7,10,20,13,7,0.648,12.96,16,0.905,4,-0.38
NFL-NW172,W11_14,11,14,21,10,11,0.15333333333333332,3.2199999999999998,14,0.1992857142857143,7,0.06142857142857142
NFL-NW172,W15_18,15,18,20,10,10,0.24600000000000008,4.920000000000002,11,0.3654545454545454,9,0.10000000000000002
NFL-NW110,W4_6,4,6,30,19,11,0.2977059363939686,8.931178091819058,17,0.3033293325039249,8,0.3162499999999999
NFL-NW110,W7_10,7,10,37,22,15,0.19561831084508163,7.23787750126802,22,0.27407087546681336,8,0.5127990393840249
NFL-NW110,W11_14,11,14,27,16,11,0.18735979359015686,5.058714426934236,21,0.15390866210254311,4,0.4730132708821234
NFL-NW110,W15_18,15,18,23,10,13,-0.10227098577763775,-2.3522326728856684,11,0.2934333933740302,9,-0.2866666666666667
NFL-NW199,W4_6,4,6,21,12,9,0.36857142857142855,7.739999999999999,15,0.3513333333333334,6,0.4116666666666667
NFL-NW199,W7_10,7,10,29,19,10,0.6310344827586207,18.3,24,0.7575,5,0.023999999999999976
NFL-NW199,W11_14,11,14,38,16,22,-0.04236842105263158,-1.61,21,-0.15619047619047619,17,0.09823529411764707
NFL-NW199,W15_18,15,18,30,18,12,0.4786666666666667,14.360000000000001,22,0.6818181818181818,8,-0.07999999999999999
NFL-NW200,W4_6,4,6,15,11,4,0.808,12.120000000000001,10,0.7370000000000001,5,0.95
NFL-NW200,W7_10,7,10,37,23,14,0.5581081081081082,20.650000000000002,26,0.7426923076923078,11,0.12181818181818183
NFL-NW200,W11_14,11,14,40,19,21,0.16700000000000004,6.6800000000000015,25,0.1704,15,0.16133333333333333
NFL-NW200,W15_18,15,18,23,12,11,0.3008695652173913,6.92,17,0.6247058823529411,6,-0.6166666666666667
NFL-T001,W4_6,4,6,46,23,23,0.25347826086956526,11.660000000000002,22,0.24363636363636365,13,0.3507692307692307
NFL-T001,W7_10,7,10,98,41,57,0.058469387755102034,5.7299999999999995,39,-0.0964102564102564,28,0.08464285714285714
NFL-T001,W11_14,11,14,94,44,50,0.1595744680851064,15.0,38,0.060526315789473706,30,0.29666666666666663
NFL-T001,W15_18,15,18,88,44,44,0.2634090909090909,23.18,38,0.33,22,0.2509090909090909
NFL-NW189,W4_6,4,6,22,14,8,0.5472727272727274,12.040000000000001,17,0.728235294117647,5,-0.06799999999999998
NFL-NW189,W7_10,7,10,24,16,8,0.7166666666666667,17.2,20,0.8009999999999999,4,0.29499999999999993
NFL-NW189,W11_14,11,14,21,11,10,0.30190476190476195,6.340000000000001,14,0.2492857142857143,7,0.4071428571428571
NFL-NW189,W15_18,15,18,13,8,5,0.5192307692307693,6.750000000000001,9,0.9122222222222222,4,-0.365
NFL-NW195,W4_6,4,6,51,21,30,-0.020588235294117657,-1.0500000000000005,24,0.07666666666666666,15,-0.3406666666666666
NFL-NW195,W7_10,7,10,65,31,34,0.12384615384615383,8.049999999999999,27,0.29925925925925917,13,-0.09384615384615384
NFL-NW195,W11_14,11,14,53,23,30,0.039245283018867934,2.0800000000000005,30,-0.13866666666666663,10,0.437
NFL-NW195,W15_18,15,18,45,27,18,0.456,20.52,14,0.22499999999999995,13,0.4915384615384616
NFL-NW186,W4_6,4,6,11,5,6,0.6054545454545455,6.66,8,0.70625,3,0.3366666666666666
NFL-NW186,W7_10,7,10,25,12,13,0.602,15.05,17,0.7870588235294117,8,0.20875
NFL-NW186,W11_14,11,14,19,7,12,0.18421052631578946,3.5,17,0.1347058823529412,2,0.605
NFL-NW186,W15_18,15,18,22,8,14,0.29681818181818176,6.5299999999999985,14,0.8307142857142856,8,-0.6375
NFL-NW187,W4_6,4,6,11,5,6,0.6054545454545455,6.66,8,0.70625,3,0.3366666666666666
NFL-NW187,W7_10,7,10,25,12,13,0.602,15.05,17,0.7870588235294117,8,0.20875
NFL-NW187,W11_14,11,14,19,7,12,0.18421052631578946,3.5,17,0.1347058823529412,2,0.605
NFL-NW187,W15_18,15,18,22,8,14,0.29681818181818176,6.5299999999999985,14,0.8307142857142856,8,-0.6375
NFL-NW193,W4_6,4,6,29,21,8,0.4784606471338368,13.875358766881266,13,0.5820453796246873,12,0.21413043478260865
NFL-NW193,W7_10,7,10,29,15,14,0.06301424978897889,1.8274132438803878,19,0.28881122336212567,4,-0.4975
NFL-NW193,W11_14,11,14,20,12,8,0.24064536340852127,4.8129072681704255,14,0.16592194772645902,4,0.05249999999999999
NFL-NW193,W15_18,15,18,19,9,10,-0.04454358481251243,-0.8463281114377361,10,0.018028833551769364,3,1.0419753086419754
NFL-NW194,W4_6,4,6,29,21,8,0.4784606471338368,13.875358766881266,13,0.5820453796246873,12,0.21413043478260865
NFL-NW194,W7_10,7,10,29,15,14,0.06301424978897889,1.8274132438803878,19,0.28881122336212567,4,-0.4975
NFL-NW194,W11_14,11,14,20,12,8,0.24064536340852127,4.8129072681704255,14,0.16592194772645902,4,0.05249999999999999
NFL-NW194,W15_18,15,18,19,9,10,-0.04454358481251243,-0.8463281114377361,10,0.018028833551769364,3,1.0419753086419754
NFL-NW180,W4_6,4,6,9,4,5,-0.018888888888888882,-0.16999999999999993,5,-0.07199999999999998,4,0.04749999999999999
NFL-NW180,W7_10,7,10,28,18,10,0.5700000000000001,15.96,23,0.6908695652173913,5,0.014000000000000012
NFL-NW180,W11_14,11,14,36,15,21,-0.005277777777777776,-0.18999999999999995,25,-0.030000000000000016,11,0.05090909090909091
NFL-NW180,W15_18,15,18,19,12,7,0.5021052631578947,9.54,6,1.0583333333333333,13,0.24538461538461534
NFL-NW181,W4_6,4,6,9,4,5,-0.018888888888888882,-0.16999999999999993,5,-0.07199999999999998,4,0.04749999999999999
NFL-NW181,W7_10,7,10,28,18,10,0.5700000000000001,15.96,23,0.6908695652173913,5,0.014000000000000012
NFL-NW181,W11_14,11,14,36,15,21,-0.005277777777777776,-0.18999999999999995,25,-0.030000000000000016,11,0.05090909090909091
NFL-NW181,W15_18,15,18,19,12,7,0.5021052631578947,9.54,6,1.0583333333333333,13,0.24538461538461534
NFL-NW191,W4_6,4,6,24,11,13,0.15583333333333332,3.7399999999999998,20,0.12450000000000001,4,0.3125
NFL-NW191,W7_10,7,10,26,13,13,0.26999999999999996,7.02,16,0.27875000000000005,10,0.25599999999999995
NFL-NW191,W11_14,11,14,35,18,17,0.27685714285714286,9.69,21,0.5685714285714285,14,-0.16071428571428573
NFL-NW191,W15_18,15,18,21,13,8,0.5785714285714285,12.149999999999999,12,0.7183333333333334,9,0.39222222222222225
NFL-NW188,W4_6,4,6,27,11,16,-0.03740740740740741,-1.01,19,0.12894736842105264,8,-0.4325
NFL-NW188,W7_10,7,10,27,12,15,0.1614814814814815,4.36,14,0.34071428571428575,13,-0.03153846153846155
NFL-NW188,W11_14,11,14,39,22,17,0.4415384615384615,17.22,28,0.2882142857142857,11,0.8318181818181819
NFL-NW188,W15_18,15,18,29,11,18,-0.028275862068965527,-0.8200000000000003,16,-0.03499999999999999,13,-0.020000000000000018
NFL-NW197,W4_6,4,6,14,7,7,0.825,11.549999999999999,8,1.29875,6,0.19333333333333327
NFL-NW197,W7_10,7,10,23,10,13,0.5460869565217391,12.559999999999999,14,0.7914285714285713,9,0.1644444444444444
NFL-NW197,W11_14,11,14,31,11,20,0.40419354838709687,12.530000000000003,28,0.4210714285714286,3,0.24666666666666673
NFL-NW197,W15_18,15,18,16,3,13,-0.393125,-6.29,12,-0.43249999999999994,4,-0.275
NFL-H095,W4_6,4,6,15,7,8,0.1933333333333333,2.8999999999999995,12,0.2691666666666666,3,-0.11000000000000003
NFL-H095,W7_10,7,10,23,15,8,0.6686956521739131,15.380000000000003,21,0.7076190476190476,2,0.26
NFL-H095,W11_14,11,14,19,9,10,0.18736842105263155,3.5599999999999996,14,0.0707142857142857,5,0.514
NFL-H095,W15_18,15,18,23,13,10,0.4295652173913043,9.879999999999999,17,0.49529411764705883,6,0.24333333333333332
NFL-NW190,W4_6,4,6,15,7,8,0.09266666666666666,1.39,11,0.1018181818181818,4,0.0674999999999999
NFL-NW190,W7_10,7,10,22,15,7,0.665909090909091,14.650000000000002,16,0.978125,6,-0.16666666666666666
NFL-NW190,W11_14,11,14,24,15,9,0.45083333333333336,10.82,13,0.4376923076923077,11,0.46636363636363637
NFL-NW190,W15_18,15,18,29,14,15,0.1620689655172414,4.7,21,0.28428571428571425,8,-0.15875
NFL-T010,W4_6,4,6,33,20,13,0.02375385431787112,0.783877192489747,22,-0.06580935929659489,11,0.20288028154680315
NFL-T010,W7_10,7,10,53,34,19,0.06282485536099053,3.329717334132498,32,0.08374901962509666,21,0.030940414577590752
NFL-T010,W11_14,11,14,76,55,21,0.20580795878481245,15.641404867645747,60,0.17362671941224636,16,0.3264876064319353
NFL-T010,W15_18,15,18,60,40,20,0.11920603144720861,7.152361886832517,37,0.19548408847602775,23,-0.003502147251326495
NFL-T006,W4_6,4,6,37,24,13,0.09115668312886975,3.372797275768181,22,-0.07464140635956258,15,0.33432721437857044
NFL-T006,W7_10,7,10,56,38,18,0.12396964971422451,6.942300383996573,36,0.14530243616011906,20,0.08557063411161428
NFL-T006,W11_14,11,14,93,61,32,0.0986947841759281,9.178614928361313,68,0.15796624370879034,25,-0.06252358575345722
NFL-T006,W15_18,15,18,74,51,23,0.15204371829222096,11.251235153624352,44,0.11985227024817141,30,0.19925784209016034
NFL-T008,W4_6,4,6,43,16,27,-0.11186046511627908,-4.8100000000000005,26,-0.14884615384615385,17,-0.055294117647058834
NFL-T008,W7_10,7,10,141,65,76,0.11141843971631206,15.71,95,0.2553684210526316,46,-0.18586956521739129
NFL-T008,W11_14,11,14,154,72,82,0.11220779220779219,17.279999999999998,101,-0.010990099009900984,53,0.3469811320754717
NFL-T008,W15_18,15,18,112,54,58,0.16178571428571425,18.119999999999997,65,0.17646153846153845,47,0.14148936170212764
NFL-T009,W4_6,4,6,52,26,26,0.25557692307692303,13.29,36,0.18916666666666662,16,0.40499999999999997
NFL-T009,W7_10,7,10,108,49,59,0.14537037037037037,15.700000000000001,74,0.23081081081081078,34,-0.04058823529411766
NFL-T009,W11_14,11,14,121,57,64,0.15702479338842976,19.0,83,0.13349397590361445,38,0.20842105263157895
NFL-T009,W15_18,15,18,94,40,54,0.06936170212765955,6.519999999999998,60,0.057,34,0.0911764705882353
NFL-T004,W4_6,4,6,37,17,20,0.14081081081081082,5.21,16,0.075625,12,0.021666666666666685
NFL-T004,W7_10,7,10,84,33,51,-0.007261904761904763,-0.6100000000000001,35,-0.14114285714285715,24,0.05791666666666665
NFL-T004,W11_14,11,14,76,37,39,0.2130263157894737,16.19,28,0.18071428571428574,26,0.22115384615384612
NFL-T004,W15_18,15,18,75,35,40,0.17973333333333333,13.48,32,0.3340625,22,0.155
NFL-T003,W4_6,4,6,106,48,58,0.11547169811320757,12.240000000000002,49,0.19938775510204082,27,-0.08518518518518518
NFL-T003,W7_10,7,10,28,12,16,0.05464285714285715,1.5300000000000002,12,0.057499999999999996,8,-0.37375
NFL-T003,W11_14,11,14,34,16,18,0.1897058823529412,6.450000000000001,13,-0.03230769230769232,11,0.5672727272727274
NFL-T003,W15_18,15,18,21,10,11,0.2457142857142857,5.159999999999999,9,-0.15555555555555556,10,0.8560000000000001
NFL-T005,W4_6,4,6,170,79,91,0.11376470588235293,19.34,112,0.12383928571428572,58,0.0943103448275862
NFL-T005,W7_10,7,10,15,6,9,0.010666666666666677,0.16000000000000014,12,-0.11416666666666668,3,0.51
NFL-T005,W11_14,11,14,2,2,0,1.4,2.8,0,,2,1.4
NFL-T005,W15_18,15,18,4,1,3,-0.365,-1.46,3,-1.0,1,1.54
NFL-T012,W4_6,4,6,58,29,29,0.25775862068965516,14.95,31,0.36225806451612896,13,0.17384615384615387
NFL-T012,W7_10,7,10,129,56,73,0.08728682170542638,11.260000000000003,55,-0.12999999999999998,37,0.06945945945945944
NFL-T012,W11_14,11,14,129,59,70,0.13054263565891472,16.84,54,0.20185185185185184,35,0.11285714285714286
NFL-T012,W15_18,15,18,108,46,62,0.08027777777777777,8.669999999999998,37,0.0945945945945946,36,0.042222222222222196
NFL-T013,W4_6,4,6,148,48,100,0.18337837837837836,27.139999999999997,110,0.10590909090909091,38,0.4076315789473684
NFL-T013,W7_10,7,10,15,5,10,0.16200000000000003,2.4300000000000006,12,0.1941666666666667,3,0.03333333333333336
NFL-T013,W11_14,11,14,18,7,11,0.33666666666666667,6.0600000000000005,14,0.45142857142857146,4,-0.06499999999999995
NFL-T013,W15_18,15,18,31,10,21,0.22774193548387092,7.059999999999999,25,0.39280000000000004,6,-0.45999999999999996
