candidate_id,source,deployment_status,track,full_n,full_roi,trainval_n,trainval_roi,holdout_n,holdout_roi,min_week,median_week,max_week,min_prior_games,median_prior_games,W4_6_n,W4_6_share,W4_6_roi,W4_6_trainval_n,W4_6_trainval_roi,W4_6_holdout_n,W4_6_holdout_roi,W7_10_n,W7_10_share,W7_10_roi,W7_10_trainval_n,W7_10_trainval_roi,W7_10_holdout_n,W7_10_holdout_roi,W11_14_n,W11_14_share,W11_14_roi,W11_14_trainval_n,W11_14_trainval_roi,W11_14_holdout_n,W11_14_holdout_roi,W15_18_n,W15_18_share,W15_18_roi,W15_18_trainval_n,W15_18_trainval_roi,W15_18_holdout_n,W15_18_holdout_roi,recommended_start_week,timing_decision
NFL-NW160,NEXT_WAVE,WATCHLIST,LONG,99,0.3428282828282828,68,0.43014705882352944,31,0.1512903225806452,4,11.0,18,3,9.0,24,0.24242424242424243,0.041666666666666664,18,0.10166666666666666,6,-0.13833333333333334,22,0.2222222222222222,0.5086363636363637,13,0.5007692307692307,9,0.52,29,0.29292929292929293,0.4606896551724138,21,0.5819047619047618,8,0.14250000000000007,24,0.24242424242424243,0.34958333333333336,16,0.543125,8,-0.03749999999999998,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-C009,COACHING,WATCHLIST,LONG,140,0.31321428571428567,97,0.38257731958762886,43,0.15674418604651158,4,10.5,18,3,9.0,35,0.25,0.29571428571428576,25,0.2432,10,0.42699999999999994,35,0.25,0.2988571428571429,25,0.36680000000000007,10,0.129,39,0.2785714285714286,0.45435897435897443,28,0.5039285714285714,11,0.3281818181818182,31,0.22142857142857142,0.17161290322580647,19,0.40789473684210514,12,-0.2025,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H044,H_SERIES,WATCHLIST,LONG,74,0.3943243243243243,55,0.4263636363636364,19,0.30157894736842106,4,11.0,18,3,9.0,17,0.22972972972972974,0.3235294117647059,16,0.40625,1,-1.0,17,0.22972972972972974,0.6241176470588234,13,0.7284615384615385,4,0.285,22,0.2972972972972973,0.6336363636363637,16,0.640625,6,0.6150000000000001,18,0.24324324324324326,-0.04833333333333334,10,-0.277,8,0.23750000000000004,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW157,NEXT_WAVE,WATCHLIST,LONG,101,0.22960396039603959,61,0.29606557377049186,40,0.12824999999999998,4,11.0,18,3,9.0,18,0.1782178217821782,0.22444444444444445,10,0.4579999999999999,8,-0.0675,28,0.27722772277227725,0.3735714285714286,17,0.4347058823529411,11,0.27909090909090906,33,0.32673267326732675,0.2660606060606061,20,0.13800000000000004,13,0.4630769230769231,22,0.21782178217821782,-0.004090909090909054,14,0.2378571428571429,8,-0.4275,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW140,NEXT_WAVE,RESEARCH_ONLY,LONG,69,0.46623188405797106,49,0.562857142857143,20,0.22949999999999998,5,12.0,18,4,10.0,5,0.07246376811594203,-0.006000000000000005,2,-1.0,3,0.6566666666666666,22,0.3188405797101449,0.3181818181818181,16,0.5,6,-0.16666666666666663,19,0.2753623188405797,0.27736842105263154,11,0.3372727272727273,8,0.19500000000000003,23,0.3333333333333333,0.8665217391304347,20,0.8935000000000001,3,0.6866666666666666,5,START_AT_HISTORICAL_MIN_WEEK
NFL-H081,H_SERIES,WATCHLIST,LONG,91,0.3579120879120879,69,0.384927536231884,22,0.2731818181818182,4,11.0,17,3,9.0,14,0.15384615384615385,0.49571428571428566,12,0.5366666666666666,2,0.25,29,0.31868131868131866,0.5893103448275862,21,0.71,8,0.2725,29,0.31868131868131866,0.05827586206896549,23,-0.00521739130434785,6,0.3016666666666667,19,0.2087912087912088,0.36052631578947364,13,0.4099999999999999,6,0.25333333333333335,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-C010,COACHING,WATCHLIST,MODERN,190,0.15552631578947368,79,0.33329113924050635,58,0.11827586206896552,4,11.0,18,3,9.0,37,0.19473684210526315,0.33108108108108103,17,0.8905882352941175,12,-0.18333333333333335,55,0.2894736842105263,0.19472727272727275,23,0.20434782608695654,17,0.3500000000000001,62,0.3263157894736842,0.09758064516129031,27,0.4099999999999999,14,0.052142857142857144,36,0.18947368421052632,0.015000000000000006,12,-0.38166666666666665,15,0.15866666666666665,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW156,NEXT_WAVE,WATCHLIST,LONG,136,0.22224927512044795,91,0.24987465836434597,45,0.166384611227232,4,6.0,17,3,5.0,74,0.5441176470588235,0.2723673673076485,48,0.3334178451817093,26,0.1596587927709209,48,0.35294117647058826,0.12425849399734713,33,0.02509784299064143,15,0.34241192621209965,7,0.051470588235294115,0.09697869951766079,5,0.5357701793247251,2,-1.0,7,0.051470588235294115,0.489636803874092,5,0.6454915254237287,2,0.09999999999999998,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW135,NEXT_WAVE,WATCHLIST,LONG,86,0.36720930232558135,58,0.46103448275862075,28,0.17285714285714285,4,11.5,18,3,10.0,16,0.18604651162790697,0.38,11,0.42363636363636364,5,0.28400000000000003,22,0.2558139534883721,0.7209090909090909,17,0.9258823529411765,5,0.023999999999999976,25,0.29069767441860467,-0.08039999999999999,12,-0.4541666666666666,13,0.2646153846153846,23,0.26744186046511625,0.5065217391304349,18,0.6549999999999999,5,-0.02799999999999998,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW145,NEXT_WAVE,WATCHLIST,LONG,79,0.40645569620253164,55,0.510909090909091,24,0.16708333333333336,4,11.0,18,3,9.0,14,0.17721518987341772,0.5814285714285715,11,0.45454545454545453,3,1.0466666666666666,20,0.25316455696202533,0.648,16,0.905,4,-0.38,23,0.2911392405063291,0.15173913043478263,16,0.19124999999999998,7,0.06142857142857142,22,0.27848101265822783,0.34181818181818185,12,0.4633333333333334,10,0.196,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW022,NEXT_WAVE,WATCHLIST,LONG,70,0.39285714285714274,52,0.35096153846153844,18,0.5138888888888888,4,11.0,17,3,9.0,14,0.2,0.47428571428571425,9,0.14666666666666664,5,1.064,16,0.22857142857142856,0.574375,12,0.6625,4,0.31000000000000005,23,0.32857142857142857,0.30826086956521737,18,0.15333333333333332,5,0.866,17,0.24285714285714285,0.26941176470588235,13,0.4784615384615385,4,-0.41,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW086,NEXT_WAVE,WATCHLIST,MODERN,182,0.27873626373626376,68,0.36661764705882355,62,0.2229032258064516,4,11.0,18,3,9.0,29,0.15934065934065933,0.41275862068965513,13,0.6707692307692308,9,0.07666666666666669,53,0.29120879120879123,0.2664150943396227,19,0.4784210526315789,18,0.0861111111111111,63,0.34615384615384615,0.1807936507936508,22,0.155,21,0.15047619047619049,37,0.2032967032967033,0.3581081081081081,14,0.265,14,0.6014285714285715,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW154,NEXT_WAVE,WATCHLIST,LONG,94,0.2438297872340426,60,0.2903333333333333,34,0.16176470588235295,4,12.0,18,3,10.0,17,0.18085106382978725,-0.12764705882352942,12,-0.19000000000000003,5,0.02200000000000002,25,0.26595744680851063,0.11999999999999998,16,0.2775,9,-0.16,28,0.2978723404255319,0.22892857142857143,20,0.26499999999999996,8,0.13875,24,0.2553191489361702,0.6533333333333332,12,0.83,12,0.47666666666666674,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW164,NEXT_WAVE,WATCHLIST,MODERN,94,0.19370117502701728,52,0.2445598318225992,21,0.10665787965924574,4,12.0,18,3,10.0,15,0.1595744680851064,0.35932579931155856,8,0.28653963930270754,3,0.46343914695428357,25,0.26595744680851063,0.20788139235758815,14,0.22837709999476652,6,0.20775116133682628,27,0.2872340425531915,0.2639356742144386,13,0.3163058860583034,5,0.13608496801173525,27,0.2872340425531915,0.0183231648198781,17,0.1832669542158131,7,-0.1539191108711892,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-H079,H_SERIES,WATCHLIST,LONG,270,0.14392592592592593,184,0.1642391304347826,86,0.10046511627906979,4,11.0,18,3,9.0,56,0.2074074074074074,0.11839285714285715,41,0.08926829268292688,15,0.19799999999999998,64,0.23703703703703705,0.21921875000000002,41,0.416829268292683,23,-0.13304347826086957,88,0.32592592592592595,0.1342045454545455,65,0.035384615384615375,23,0.4134782608695652,62,0.22962962962962963,0.10306451612903228,37,0.19378378378378378,25,-0.03120000000000002,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C012,COACHING,WATCHLIST,LONG,325,0.24541538461538462,211,0.3076303317535545,114,0.13026315789473683,4,10.0,18,3,9.0,70,0.2153846153846154,0.16728571428571426,46,0.17282608695652174,24,0.15666666666666668,95,0.2923076923076923,0.2990526315789474,68,0.37911764705882356,27,0.0974074074074074,88,0.27076923076923076,0.24227272727272728,52,0.2603846153846154,36,0.21611111111111114,72,0.22153846153846155,0.2544444444444445,45,0.39200000000000007,27,0.025185185185185168,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW170,NEXT_WAVE,WATCHLIST,MODERN,123,0.1401475214765389,51,0.18371494837800614,29,0.12829697839965243,4,11.0,18,3,9.0,26,0.21138211382113822,0.2104650000438291,9,0.26938680492633693,9,0.2733097350842216,32,0.2601626016260163,0.17333862354137228,17,0.19438720410855204,3,-0.03550059832469088,31,0.25203252032520324,0.15519387526942227,10,0.015291060594128592,8,0.23608756593147318,34,0.2764227642276423,0.041417913347021204,15,0.23249920314364075,9,-0.05793044162730962,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-C013,COACHING,RESEARCH_ONLY,LONG,211,0.26132701421800947,152,0.2977631578947369,59,0.1674576271186441,4,10.0,18,3,8.0,46,0.21800947867298578,0.6217391304347826,33,0.6096969696969696,13,0.6523076923076924,65,0.3080568720379147,0.3650769230769231,45,0.43844444444444447,20,0.2,62,0.2938388625592417,-0.20032258064516126,46,-0.23565217391304347,16,-0.09875,38,0.18009478672985782,0.4007894736842106,28,0.5803571428571429,10,-0.10200000000000001,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H057,H_SERIES,WATCHLIST,LONG,216,0.29967592592592596,151,0.3674172185430463,65,0.1423076923076923,4,11.0,18,3,9.0,42,0.19444444444444445,0.19928571428571432,31,0.20903225806451609,11,0.17181818181818184,53,0.24537037037037038,0.3758490566037736,38,0.4621052631578948,15,0.15733333333333333,70,0.32407407407407407,0.23699999999999996,52,0.3057692307692308,18,0.038333333333333365,51,0.2361111111111111,0.38921568627450975,30,0.5179999999999999,21,0.20523809523809527,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C011,COACHING,WATCHLIST,LONG,197,0.24959390862944164,134,0.3099253731343284,63,0.12126984126984126,4,10.0,18,3,8.0,47,0.23857868020304568,0.2734042553191489,33,0.3209090909090909,14,0.16142857142857142,55,0.27918781725888325,0.5458181818181819,39,0.6130769230769231,16,0.381875,56,0.28426395939086296,0.0375,41,-0.03878048780487805,15,0.24600000000000002,39,0.19796954314720813,0.1076923076923077,21,0.41047619047619055,18,-0.24555555555555555,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-C014,COACHING,WATCHLIST,MODERN,232,0.15426724137931033,99,0.28454545454545455,67,0.12328358208955226,4,12.0,18,3,10.0,41,0.17672413793103448,0.025121951219512238,18,0.3572222222222223,9,-0.1588888888888889,55,0.23706896551724138,0.15618181818181825,24,0.37541666666666673,18,-0.010555555555555528,84,0.3620689655172414,0.1595238095238095,39,0.2653846153846154,19,0.18052631578947367,52,0.22413793103448276,0.24557692307692308,18,0.1322222222222222,21,0.3071428571428571,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-T007,TRAVEL,WATCHLIST,LONG,276,0.19637681159420292,171,0.2472514619883041,105,0.11352380952380951,5,11.0,18,3,9.0,31,0.11231884057971014,-0.03677419354838708,19,0.058421052631578964,12,-0.1875,93,0.33695652173913043,0.11182795698924733,60,0.2945,33,-0.2203030303030303,91,0.32971014492753625,0.28362637362637366,61,0.15213114754098359,30,0.551,61,0.2210144927536232,0.31360655737704923,31,0.4587096774193549,30,0.1636666666666667,5,START_AT_HISTORICAL_MIN_WEEK
NFL-H069,H_SERIES,WATCHLIST,LONG,436,0.1588302752293578,304,0.16967105263157894,132,0.13386363636363638,4,11.0,18,3,9.0,92,0.21100917431192662,0.2961956521739131,62,0.34064516129032263,30,0.20433333333333334,119,0.27293577981651373,0.3351260504201681,88,0.35318181818181815,31,0.28387096774193543,130,0.2981651376146789,-0.06523076923076922,93,-0.18172043010752686,37,0.22756756756756757,95,0.21788990825688073,0.11157894736842107,61,0.2668852459016393,34,-0.16705882352941176,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW165,NEXT_WAVE,WATCHLIST,LONG,92,0.2397826086956522,64,0.3096875,28,0.08,4,11.0,18,3,9.0,20,0.21739130434782608,0.18350000000000002,14,0.14714285714285716,6,0.26833333333333337,25,0.2717391304347826,0.5148,19,0.726842105263158,6,-0.15666666666666662,26,0.2826086956521739,-0.062307692307692286,19,-0.22578947368421048,7,0.3814285714285714,21,0.22826086956521738,0.34,12,0.6866666666666669,9,-0.12222222222222218,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H062,H_SERIES,WATCHLIST,LONG,249,0.26024096385542167,165,0.3305454545454546,84,0.12214285714285714,4,11.0,18,3,9.0,54,0.21686746987951808,0.22055555555555556,31,0.2567741935483871,23,0.17173913043478262,69,0.27710843373493976,0.3865217391304348,52,0.4855769230769231,17,0.08352941176470588,77,0.3092369477911647,0.2401298701298701,52,0.20500000000000002,25,0.31320000000000003,49,0.19678714859437751,0.15775510204081633,30,0.3556666666666667,19,-0.15473684210526314,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW013,NEXT_WAVE,WATCHLIST,LONG,70,0.4855714285714286,49,0.49081632653061225,21,0.47333333333333333,4,10.0,17,3,8.5,13,0.18571428571428572,0.8115384615384614,9,0.7066666666666666,4,1.0475,23,0.32857142857142857,0.41086956521739126,17,0.5923529411764706,6,-0.10333333333333332,25,0.35714285714285715,0.40879999999999994,18,0.27222222222222225,7,0.76,9,0.12857142857142856,0.41888888888888887,5,0.5439999999999999,4,0.26249999999999996,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW183,NEXT_WAVE,WATCHLIST,MODERN,127,0.1753773881033404,54,0.24586683028091277,33,0.09400259882829033,4,11.0,18,3,9.0,30,0.23622047244094488,0.13898000752759507,11,0.30617242151301516,12,0.07030903416449151,32,0.25196850393700787,0.08679499671949958,15,0.058553394380246114,7,0.025929253168107576,23,0.18110236220472442,0.20116979705602014,8,0.2642943065763952,3,0.5190435280641467,42,0.33070866141732286,0.25474244847580796,20,0.34581284151056335,11,0.04724927227186273,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW169,NEXT_WAVE,WATCHLIST,LONG,190,0.23036842105263158,128,0.28015625,62,0.1275806451612903,5,11.0,18,3,10.0,24,0.12631578947368421,0.12583333333333332,16,0.036250000000000004,8,0.30500000000000005,56,0.29473684210526313,0.2076785714285714,40,0.14875000000000005,16,0.355,63,0.33157894736842103,0.27682539682539686,44,0.3543181818181818,19,0.09736842105263159,47,0.24736842105263157,0.2485106382978723,28,0.4907142857142857,19,-0.10842105263157893,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW178,NEXT_WAVE,WATCHLIST,LONG,77,0.45545454545454556,54,0.597037037037037,23,0.1230434782608696,5,11.0,18,4,9.0,12,0.15584415584415584,0.8391666666666665,7,0.7528571428571428,5,0.96,20,0.2597402597402597,0.38449999999999995,16,0.590625,4,-0.44,30,0.38961038961038963,0.514,22,0.5422727272727272,8,0.43625,15,0.19480519480519481,0.12600000000000003,9,0.6211111111111111,6,-0.6166666666666667,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW166,NEXT_WAVE,WATCHLIST,LONG,84,0.38226190476190475,54,0.5011111111111112,30,0.16833333333333333,4,10.0,18,3,8.0,18,0.21428571428571427,0.33277777777777773,9,0.17444444444444443,9,0.4911111111111111,26,0.30952380952380953,0.43884615384615383,20,0.7355,6,-0.5499999999999999,22,0.2619047619047619,0.2577272727272727,12,-0.03833333333333333,10,0.6130000000000001,18,0.21428571428571427,0.5022222222222222,13,0.8646153846153847,5,-0.44000000000000006,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW167,NEXT_WAVE,RESEARCH_ONLY,LONG,84,0.38226190476190475,54,0.5011111111111112,30,0.16833333333333333,4,10.0,18,3,8.0,18,0.21428571428571427,0.33277777777777773,9,0.17444444444444443,9,0.4911111111111111,26,0.30952380952380953,0.43884615384615383,20,0.7355,6,-0.5499999999999999,22,0.2619047619047619,0.2577272727272727,12,-0.03833333333333333,10,0.6130000000000001,18,0.21428571428571427,0.5022222222222222,13,0.8646153846153847,5,-0.44000000000000006,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW062,NEXT_WAVE,RESEARCH_ONLY,MODERN,116,0.18389376807510732,74,0.21619392077892044,22,0.29537464339280634,4,10.0,17,3,8.0,29,0.25,0.33623951290022885,17,0.3028925560234212,8,0.2946491228070175,38,0.3275862068965517,0.047412480455501706,26,0.2264135477971551,3,0.26966536288570186,29,0.25,0.3123877524225947,21,0.2315529665464008,3,0.9640176945094979,20,0.1724137931034483,0.03599060725207516,10,0.009981214504150215,8,0.05499999999999999,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW174,NEXT_WAVE,WATCHLIST,MODERN,103,0.21242718446601938,55,0.2823636363636363,24,0.07708333333333335,5,11.0,17,3,9.0,14,0.13592233009708737,0.4107142857142857,10,0.737,1,-1.0,31,0.30097087378640774,-0.09064516129032259,18,-0.14277777777777778,10,-0.20800000000000002,35,0.33980582524271846,0.22400000000000006,18,0.3877777777777778,8,-0.0625,23,0.22330097087378642,0.4826086956521739,9,0.4166666666666667,5,1.0859999999999999,5,START_AT_HISTORICAL_MIN_WEEK
NFL-H082,H_SERIES,WATCHLIST,LONG,210,0.2256190476190476,153,0.2726797385620915,57,0.09929824561403508,4,10.0,18,3,9.0,47,0.22380952380952382,0.1380851063829787,35,0.20114285714285712,12,-0.045833333333333316,61,0.2904761904761905,0.4636065573770493,47,0.49829787234042555,14,0.3471428571428571,48,0.22857142857142856,0.13208333333333333,34,0.0661764705882353,14,0.29214285714285715,54,0.2571428571428571,0.11611111111111108,37,0.2435135135135135,17,-0.16117647058823525,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW184,NEXT_WAVE,WATCHLIST,MODERN,96,0.18398394087047007,48,0.253917052213875,48,0.11405082952706513,4,11.0,18,3,9.0,19,0.19791666666666666,0.1450435271020419,6,0.19494940196399746,13,0.12201004639652398,26,0.2708333333333333,0.11129855110706646,14,0.23162044851146604,12,-0.02907699586473303,21,0.21875,0.22712656831471603,9,0.2838595739389056,12,0.18457681409657387,30,0.3125,0.24144036817445216,19,0.27478419209849153,11,0.183846490487475,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW175,NEXT_WAVE,WATCHLIST,MODERN,165,0.10812121212121212,77,0.30987012987012985,44,0.12295454545454546,4,11.0,18,3,9.0,36,0.21818181818181817,-0.1011111111111111,17,0.15823529411764709,12,-0.3658333333333333,40,0.24242424242424243,0.4987500000000001,21,0.6933333333333332,10,0.45600000000000007,55,0.3333333333333333,-0.10454545454545454,26,0.08692307692307694,9,0.4066666666666667,34,0.20606060606060606,0.21411764705882352,13,0.3346153846153846,13,0.12153846153846151,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-H096,H_SERIES,WATCHLIST,LONG,55,0.40381818181818174,38,0.5099999999999999,17,0.16647058823529412,4,12.0,18,3,10.0,9,0.16363636363636364,0.7266666666666667,7,0.8228571428571428,2,0.39,12,0.21818181818181817,0.28750000000000003,9,0.4233333333333334,3,-0.12000000000000004,20,0.36363636363636365,0.23350000000000004,14,0.08285714285714285,6,0.585,14,0.2545454545454545,0.5392857142857144,8,1.08125,6,-0.18333333333333332,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW182,NEXT_WAVE,WATCHLIST,LONG,96,0.3667708333333333,64,0.49203125,32,0.11624999999999999,4,11.0,17,3,9.0,21,0.21875,0.15333333333333332,15,0.1,6,0.2866666666666666,25,0.2604166666666667,0.5156000000000001,16,0.683125,9,0.2177777777777778,30,0.3125,0.279,21,0.5004761904761905,9,-0.23777777777777778,20,0.20833333333333334,0.5365,12,0.7125,8,0.27249999999999996,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H065,H_SERIES,WATCHLIST,LONG,183,0.31551912568306006,112,0.3820535714285714,71,0.2105633802816902,4,11.0,18,3,9.0,30,0.16393442622950818,0.21833333333333335,20,0.41600000000000004,10,-0.177,51,0.2786885245901639,0.556078431372549,28,0.7414285714285714,23,0.33043478260869563,60,0.32786885245901637,0.12566666666666668,41,0.14219512195121953,19,0.09000000000000001,42,0.22950819672131148,0.364047619047619,23,0.3426086956521739,19,0.39,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW192,NEXT_WAVE,RESEARCH_ONLY,MODERN,133,0.16069859197562425,70,0.20396748593371758,36,0.07648745849326599,4,10.0,18,3,8.0,25,0.18796992481203006,0.1666877192982456,13,0.28,7,-0.1375438596491228,47,0.3533834586466165,0.4111686982618706,26,0.5283693508189594,10,0.3961399771089046,39,0.2932330827067669,-0.02549864521138794,20,-0.12175586005854029,10,-0.17850442477876102,22,0.16541353383458646,-0.05112554112554114,11,-0.060432900432900435,9,0.1711111111111111,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW124,NEXT_WAVE,WATCHLIST,LONG,73,0.4464383561643836,50,0.5686,23,0.1808695652173913,4,11.0,17,3,9.0,17,0.2328767123287671,0.2647058823529412,12,0.4091666666666666,5,-0.08200000000000003,16,0.2191780821917808,0.8225,13,1.0769230769230769,3,-0.28,24,0.3287671232876712,0.47750000000000004,14,0.39642857142857135,10,0.591,16,0.2191780821917808,0.21687499999999998,11,0.36090909090909096,5,-0.1,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-H086,H_SERIES,WATCHLIST,LONG,168,0.2682738095238095,116,0.3355172413793104,52,0.1182692307692308,4,11.0,18,3,9.0,29,0.17261904761904762,0.40758620689655173,21,0.3061904761904762,8,0.67375,50,0.2976190476190476,0.5544,37,0.7245945945945947,13,0.07000000000000003,48,0.2857142857142857,-0.09020833333333333,35,-0.15685714285714283,13,0.08923076923076924,41,0.24404761904761904,0.24048780487804877,23,0.48565217391304355,18,-0.07277777777777776,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW173,NEXT_WAVE,WATCHLIST,LONG,66,0.3383576933771144,51,0.3785966226191751,15,0.20154533395410765,4,10.0,17,3,8.0,19,0.2878787878787879,0.5482078530664747,14,0.8222320252544401,5,-0.21905982905982904,18,0.2727272727272727,0.3593603286086946,15,0.22852376962180887,3,1.0135431235431236,19,0.2878787878787879,0.04154330819413896,14,0.1351332306121426,5,-0.22050847457627118,10,0.15151515151515152,0.46578497839813887,8,0.30968220338983043,2,1.0901960784313725,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW168,NEXT_WAVE,WATCHLIST,LONG,77,0.18190571550002282,51,0.1861097055532356,26,0.17365942731872078,4,9.0,17,3,8.0,20,0.2597402597402597,0.4077844997247341,12,0.5161815506109265,8,0.2451889233954451,30,0.38961038961038963,0.21038324034345718,24,0.16860677176458996,6,0.37748911465892593,16,0.2077922077922078,0.040148809523809545,9,-0.08222222222222217,7,0.19748299319727888,11,0.14285714285714285,-0.10025709669796279,6,-0.0015243577443769436,5,-0.21873638344226576,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-NW185,NEXT_WAVE,WATCHLIST,MODERN,260,0.14115384615384616,98,0.15755102040816327,77,0.09740259740259742,4,10.0,18,3,9.0,56,0.2153846153846154,0.1244642857142857,23,0.5747826086956522,17,-0.1517647058823529,76,0.2923076923076923,0.12552631578947368,27,-0.1403703703703704,24,0.15750000000000006,73,0.28076923076923077,0.1838356164383562,30,0.10033333333333326,15,0.49866666666666665,55,0.21153846153846154,0.12309090909090908,18,0.16666666666666666,21,-0.056190476190476187,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-T011,TRAVEL,WATCHLIST,LONG,375,0.12357333333333334,248,0.13427419354838707,127,0.10267716535433073,5,11.0,18,3,9.0,49,0.13066666666666665,0.09020408163265306,34,0.01294117647058826,15,0.2653333333333333,113,0.30133333333333334,0.021769911504424793,76,0.1097368421052632,37,-0.1589189189189189,125,0.3333333333333333,0.21783999999999998,84,0.1661904761904762,41,0.32365853658536586,88,0.23466666666666666,0.13897727272727273,54,0.1955555555555555,34,0.04911764705882352,5,START_AT_HISTORICAL_MIN_WEEK
NFL-NW179,NEXT_WAVE,WATCHLIST,MODERN,197,0.17817258883248732,89,0.11741573033707864,46,0.1023913043478261,4,10.0,18,3,8.0,48,0.2436548223350254,-0.0018750000000000155,22,0.08181818181818182,14,-0.29357142857142854,59,0.29949238578680204,0.23813559322033903,26,0.3492307692307692,11,0.07090909090909085,50,0.25380710659898476,0.0524,28,-0.16499999999999998,10,0.437,40,0.20304568527918782,0.46299999999999997,13,0.3223076923076923,11,0.3336363636363636,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW196,NEXT_WAVE,WATCHLIST,MODERN,89,0.17626938034620712,41,0.25995889527285215,23,0.07392451877966932,4,11.0,18,3,9.0,18,0.20224719101123595,0.26872667308049436,8,0.4360836979378838,7,0.03261465281894336,25,0.2808988764044944,0.10229170096014935,12,0.09381467411811391,6,0.19691746202945884,16,0.1797752808988764,0.17672712612323183,7,0.2430187588736134,2,0.5181486254295533,30,0.33707865168539325,0.18219893977960314,14,0.31019555151080047,8,-0.09323008260450852,7,EARLY_WINDOW_WEAK_START_WEEK7
NFL-NW198,NEXT_WAVE,RESEARCH_ONLY,MODERN,137,0.12273360123010857,65,0.23496276995837276,31,0.07874202616082969,4,11.0,18,3,9.0,32,0.23357664233576642,-0.008776469114978418,13,0.11249621251087633,11,0.18787856304872755,35,0.25547445255474455,0.06988532827143275,17,0.09652094150569397,5,0.14741206554646172,27,0.19708029197080293,0.22860080415322695,11,0.3016428033793979,5,0.19305876989971246,43,0.31386861313868614,0.1971428413620212,24,0.36880010174511096,10,-0.13280155597811533,4,WEEK4_OK_AFTER_3_COMPLETED_GAMES
NFL-H087,H_SERIES,WATCHLIST,LONG,144,0.3186111111111112,109,0.34302752293577987,35,0.24257142857142863,4,10.0,17,3,9.0,26,0.18055555555555555,0.48615384615384616,23,0.5278260869565218,3,0.16666666666666666,47,0.3263888888888889,0.3174468085106383,34,0.2852941176470588,13,0.40153846153846146,37,0.2569444444444444,0.11756756756756759,26,-0.12576923076923074,11,0.6927272727272729,34,0.2361111111111111,0.41088235294117653,26,0.7238461538461537,8,-0.60625,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
NFL-NW171,NEXT_WAVE,RESEARCH_ONLY,LONG,73,0.39273972602739726,50,0.5144,23,0.1282608695652174,4,11.0,18,3,9.0,12,0.1643835616438356,0.6308333333333332,9,0.49222222222222217,3,1.0466666666666666,20,0.273972602739726,0.648,16,0.905,4,-0.38,21,0.2876712328767123,0.15333333333333332,14,0.1992857142857143,7,0.06142857142857142,20,0.273972602739726,0.24600000000000008,11,0.3654545454545454,9,0.10000000000000002,7,INSUFFICIENT_EARLY_EVIDENCE_START_WEEK7
